Fund Holdings as of,"31/Dec/2024"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"BTRW","BARRATT REDROW PLC","Consumer Discretionary","Equity","2,704,652.47","0.08","2,704,652.47","508,121.00","5.32","United Kingdom","London Stock Exchange","GBP"
"ORSTED","ORSTED","Utilities","Equity","2,698,371.01","0.08","2,698,371.01","62,068.00","43.47","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"ZAL","ZALANDO","Consumer Discretionary","Equity","2,691,997.68","0.08","2,691,997.68","83,112.00","32.39","Germany","Xetra","EUR"
"HEIO","HEINEKEN HOLDING NV","Consumer Staples","Equity","2,679,380.60","0.08","2,679,380.60","46,316.00","57.85","Netherlands","Euronext Amsterdam","EUR"
"ALO","ALSTOM SA","Industrials","Equity","2,673,892.76","0.08","2,673,892.76","124,021.00","21.56","France","Nyse Euronext - Euronext Paris","EUR"
"CCH","COCA COLA HBC AG","Consumer Staples","Equity","2,656,324.22","0.08","2,656,324.22","80,391.00","33.04","United Kingdom","London Stock Exchange","GBP"
"CON","CONTINENTAL AG","Consumer Discretionary","Equity","2,633,312.50","0.08","2,633,312.50","40,625.00","64.82","Germany","Xetra","EUR"
"ASRNL","ASR NEDERLAND NV","Financials","Equity","2,621,637.48","0.08","2,621,637.48","57,266.00","45.78","Netherlands","Euronext Amsterdam","EUR"
"TEL","TELENOR","Communication","Equity","2,613,556.89","0.08","2,613,556.89","242,213.00","10.79","Norway","Oslo Bors Asa","NOK"
"SW","SODEXO SA","Consumer Discretionary","Equity","2,557,373.40","0.08","2,557,373.40","32,148.00","79.55","France","Nyse Euronext - Euronext Paris","EUR"
"TRYG","TRYG","Financials","Equity","2,543,617.11","0.08","2,543,617.11","125,204.00","20.32","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"ADDT B","ADDTECH CLASS B","Industrials","Equity","2,530,749.02","0.08","2,530,749.02","96,134.00","26.33","Sweden","Nasdaq Omx Nordic","SEK"
"MAERSK B","A P MOLLER MAERSK B","Industrials","Equity","2,525,554.71","0.08","2,525,554.71","1,582.00","1,596.43","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"P911","DR ING HC F PORSCHE PRF AG","Consumer Discretionary","Equity","2,524,678.72","0.08","2,524,678.72","43,216.00","58.42","Germany","Xetra","EUR"
"TREL B","TRELLEBORG B","Industrials","Equity","2,508,293.60","0.08","2,508,293.60","75,802.00","33.09","Sweden","Nasdaq Omx Nordic","SEK"
"G24","SCOUT24 N","Communication","Equity","2,496,663.80","0.08","2,496,663.80","29,338.00","85.10","Germany","Xetra","EUR"
"WTB","WHITBREAD PLC","Consumer Discretionary","Equity","2,490,558.00","0.08","2,490,558.00","69,899.00","35.63","United Kingdom","London Stock Exchange","GBP"
"SKA B","SKANSKA B","Industrials","Equity","2,477,076.24","0.08","2,477,076.24","121,794.00","20.34","Sweden","Nasdaq Omx Nordic","SEK"
"LIFCO B","LIFCO CLASS B","Industrials","Equity","2,423,295.30","0.07","2,423,295.30","86,482.00","28.02","Sweden","Nasdaq Omx Nordic","SEK"
