Fund Holdings as of,"26/Feb/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"4901","FUJIFILM HOLDINGS CORP","Information Technology","Equity","2,020,306.30","0.03","2,020,306.30","98,855.00","20.44","Japan","Tokyo Stock Exchange","JPY"
"PUB","PUBLICIS GROUPE SA","Communication","Equity","2,019,323.89","0.03","2,019,323.89","22,675.00","89.05","France","Nyse Euronext - Euronext Paris","EUR"
"1","CK HUTCHISON HOLDINGS LTD","Industrials","Equity","2,012,756.77","0.03","2,012,756.77","243,000.00","8.28","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"PKG","PACKAGING CORP OF AMERICA","Materials","Equity","2,006,952.31","0.03","2,006,952.31","8,657.00","231.83","United States","New York Stock Exchange Inc.","USD"
"DLTR","DOLLAR TREE INC","Consumer Staples","Equity","2,006,317.80","0.03","2,006,317.80","15,804.00","126.95","United States","NASDAQ","USD"
"CMS","CMS ENERGY CORP","Utilities","Equity","1,996,365.50","0.03","1,996,365.50","25,910.00","77.05","United States","New York Stock Exchange Inc.","USD"
"HUM","HUMANA INC","Health Care","Equity","1,987,871.20","0.03","1,987,871.20","10,640.00","186.83","United States","New York Stock Exchange Inc.","USD"
"KHC","KRAFT HEINZ","Consumer Staples","Equity","1,986,017.67","0.03","1,986,017.67","80,831.00","24.57","United States","NASDAQ","USD"
"BPE","BPER BANCA","Financials","Equity","1,980,733.21","0.03","1,980,733.21","136,377.00","14.52","Italy","Borsa Italiana","EUR"
"AMCR","AMCOR PLC","Materials","Equity","1,974,945.60","0.03","1,974,945.60","40,940.00","48.24","United States","New York Stock Exchange Inc.","USD"
"KEY","KEYCORP","Financials","Equity","1,968,646.02","0.03","1,968,646.02","90,057.00","21.86","United States","New York Stock Exchange Inc.","USD"
"ENTG","ENTEGRIS INC","Information Technology","Equity","1,965,549.60","0.03","1,965,549.60","14,868.00","132.20","United States","NASDAQ","USD"
"SAAB B","SAAB CLASS B","Industrials","Equity","1,964,957.18","0.03","1,964,957.18","27,319.00","71.93","Sweden","Nasdaq Omx Nordic","SEK"
"AGI","ALAMOS GOLD INC CLASS A","Materials","Equity","1,962,712.46","0.03","1,962,712.46","37,439.00","52.42","Canada","Toronto Stock Exchange","CAD"
"DD","DUPONT DE NEMOURS INC","Materials","Equity","1,962,995.45","0.03","1,962,995.45","38,987.00","50.35","United States","New York Stock Exchange Inc.","USD"
"ANTO","ANTOFAGASTA PLC","Materials","Equity","1,941,781.11","0.03","1,941,781.11","33,733.00","57.56","United Kingdom","London Stock Exchange","GBP"
"ESSITY B","ESSITY CLASS B","Consumer Staples","Equity","1,941,174.53","0.03","1,941,174.53","61,386.00","31.62","Sweden","Nasdaq Omx Nordic","SEK"
"NTAP","NETAPP INC","Information Technology","Equity","1,937,393.88","0.03","1,937,393.88","19,542.00","99.14","United States","NASDAQ","USD"
"1925","DAIWA HOUSE INDUSTRY LTD","Real Estate","Equity","1,927,198.15","0.03","1,927,198.15","53,700.00","35.89","Japan","Tokyo Stock Exchange","JPY"
"DGX","QUEST DIAGNOSTICS INC","Health Care","Equity","1,924,176.50","0.03","1,924,176.50","9,115.00","211.10","United States","New York Stock Exchange Inc.","USD"
"UTHR","UNITED THERAPEUTICS CORP","Health Care","Equity","1,918,716.00","0.03","1,918,716.00","3,810.00","503.60","United States","NASDAQ","USD"
"STZ","CONSTELLATION BRANDS INC CLASS A","Consumer Staples","Equity","1,918,495.92","0.03","1,918,495.92","12,317.00","155.76","United States","New York Stock Exchange Inc.","USD"
"FSLR","FIRST SOLAR INC","Information Technology","Equity","1,916,757.90","0.03","1,916,757.90","9,579.00","200.10","United States","NASDAQ","USD"
"SHB A","SVENSKA HANDELSBANKEN-A SHS","Financials","Equity","1,914,703.44","0.03","1,914,703.44","119,101.00","16.08","Sweden","Nasdaq Omx Nordic","SEK"
"6971","KYOCERA CORP","Information Technology","Equity","1,913,236.35","0.03","1,913,236.35","108,600.00","17.62","Japan","Tokyo Stock Exchange","JPY"
"IMO","IMPERIAL OIL LTD","Energy","Equity","1,904,542.87","0.03","1,904,542.87","16,329.00","116.64","Canada","Toronto Stock Exchange","CAD"
"CHRW","CH ROBINSON WORLDWIDE INC","Industrials","Equity","1,901,914.56","0.03","1,901,914.56","10,332.00","184.08","United States","NASDAQ","USD"
"ZBH","ZIMMER BIOMET HOLDINGS INC","Health Care","Equity","1,900,429.82","0.03","1,900,429.82","18,818.00","100.99","United States","New York Stock Exchange Inc.","USD"
"IP","INTERNATIONAL PAPER","Materials","Equity","1,899,315.81","0.03","1,899,315.81","44,037.00","43.13","United States","New York Stock Exchange Inc.","USD"
"669","TECHTRONIC INDUSTRIES LTD","Industrials","Equity","1,897,460.15","0.03","1,897,460.15","118,000.00","16.08","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"NXT","NEXT PLC","Consumer Discretionary","Equity","1,895,318.79","0.03","1,895,318.79","10,574.00","179.24","United Kingdom","London Stock Exchange","GBP"
"BR","BROADRIDGE FINANCIAL SOLUTIONS INC","Industrials","Equity","1,894,541.88","0.03","1,894,541.88","10,338.00","183.26","United States","New York Stock Exchange Inc.","USD"
"BRO","BROWN & BROWN INC","Financials","Equity","1,886,689.02","0.03","1,886,689.02","26,491.00","71.22","United States","New York Stock Exchange Inc.","USD"
"SOFI","SOFI TECHNOLOGIES INC","Financials","Equity","1,884,730.70","0.03","1,884,730.70","98,677.00","19.10","United States","NASDAQ","USD"
"IHG","INTERCONTINENTAL HOTELS GROUP PLC","Consumer Discretionary","Equity","1,879,888.50","0.03","1,879,888.50","13,262.00","141.75","United Kingdom","London Stock Exchange","USD"
"NI","NISOURCE INC","Utilities","Equity","1,875,005.00","0.03","1,875,005.00","40,150.00","46.70","United States","New York Stock Exchange Inc.","USD"
"FTV","FORTIVE CORP","Industrials","Equity","1,858,464.40","0.03","1,858,464.40","31,078.00","59.80","United States","New York Stock Exchange Inc.","USD"
"CHTR","CHARTER COMMUNICATIONS INC CLASS A","Communication","Equity","1,856,044.26","0.03","1,856,044.26","8,127.00","228.38","United States","NASDAQ","USD"
"VRSN","VERISIGN INC","Information Technology","Equity","1,855,488.44","0.03","1,855,488.44","8,236.00","225.29","United States","NASDAQ","USD"
"LUN","LUNDIN MINING CORP","Materials","Equity","1,853,868.65","0.03","1,853,868.65","58,576.00","31.65","Canada","Toronto Stock Exchange","CAD"
"WSP","WSP GLOBAL INC","Industrials","Equity","1,845,087.96","0.03","1,845,087.96","10,687.00","172.65","Canada","Toronto Stock Exchange","CAD"
"7269","SUZUKI MOTOR CORP","Consumer Discretionary","Equity","1,841,770.70","0.03","1,841,770.70","124,600.00","14.78","Japan","Tokyo Stock Exchange","JPY"
"CSGP","COSTAR GROUP INC","Real Estate","Equity","1,836,585.00","0.03","1,836,585.00","40,813.00","45.00","United States","NASDAQ","USD"
"MRK","MERCK","Health Care","Equity","1,836,053.37","0.03","1,836,053.37","12,385.00","148.25","Germany","Xetra","EUR"
"BAM","BROOKFIELD ASSET MANAGEMENT VOTING","Financials","Equity","1,833,506.99","0.03","1,833,506.99","37,651.00","48.70","Canada","Toronto Stock Exchange","CAD"
"SAB","BANCO DE SABADELL SA","Financials","Equity","1,831,395.26","0.03","1,831,395.26","473,240.00","3.87","Spain","Bolsa De Madrid","EUR"
"BMPS","BANCA MONTE DEI PASCHI DI SIENA SP","Financials","Equity","1,827,661.74","0.03","1,827,661.74","174,052.00","10.50","Italy","Borsa Italiana","EUR"
"PSTG","PURE STORAGE INC CLASS A","Information Technology","Equity","1,825,138.76","0.03","1,825,138.76","27,662.00","65.98","United States","New York Stock Exchange Inc.","USD"
"4661","ORIENTAL LAND LTD","Consumer Discretionary","Equity","1,824,006.66","0.03","1,824,006.66","101,000.00","18.06","Japan","Tokyo Stock Exchange","JPY"
"BALL","BALL CORP","Materials","Equity","1,822,463.76","0.03","1,822,463.76","27,352.00","66.63","United States","New York Stock Exchange Inc.","USD"
"9022","CENTRAL JAPAN RAILWAY","Industrials","Equity","1,822,968.47","0.03","1,822,968.47","62,000.00","29.40","Japan","Tokyo Stock Exchange","JPY"
"CPAY","CORPAY INC","Financials","Equity","1,820,619.88","0.03","1,820,619.88","5,449.00","334.12","United States","New York Stock Exchange Inc.","USD"
"HNR1","HANNOVER RUECK","Financials","Equity","1,812,629.04","0.03","1,812,629.04","6,039.00","300.15","Germany","Xetra","EUR"
"QSR","RESTAURANTS BRANDS INTERNATIONAL I","Consumer Discretionary","Equity","1,809,684.23","0.03","1,809,684.23","25,899.00","69.87","Canada","Toronto Stock Exchange","CAD"
"DOW","DOW INC","Materials","Equity","1,802,671.00","0.03","1,802,671.00","60,290.00","29.90","United States","New York Stock Exchange Inc.","USD"
"WRB","WR BERKLEY CORP","Financials","Equity","1,801,095.96","0.03","1,801,095.96","25,162.00","71.58","United States","New York Stock Exchange Inc.","USD"
"HEIA","HEICO CORP CLASS A","Industrials","Equity","1,800,438.03","0.03","1,800,438.03","7,569.00","237.87","United States","New York Stock Exchange Inc.","USD"
"CRDO","CREDO TECHNOLOGY GROUP HOLDING LTD","Information Technology","Equity","1,799,511.12","0.03","1,799,511.12","15,719.00","114.48","United States","NASDAQ","USD"
"ABN","ABN AMRO BANK NV","Financials","Equity","1,797,773.38","0.03","1,797,773.38","52,706.00","34.11","Netherlands","Euronext Amsterdam","EUR"
"SGSN","SGS SA","Industrials","Equity","1,795,560.12","0.03","1,795,560.12","14,466.00","124.12","Switzerland","SIX Swiss Exchange","CHF"
"INCY","INCYTE CORP","Health Care","Equity","1,786,906.77","0.03","1,786,906.77","17,853.00","100.09","United States","NASDAQ","USD"
"6201","TOYOTA INDUSTRIES CORP","Industrials","Equity","1,786,907.20","0.03","1,786,907.20","13,800.00","129.49","Japan","Tokyo Stock Exchange","JPY"
"6920","LASERTEC CORP","Information Technology","Equity","1,781,382.98","0.03","1,781,382.98","8,300.00","214.62","Japan","Tokyo Stock Exchange","JPY"
"CLNX","CELLNEX TELECOM","Communication","Equity","1,777,168.29","0.03","1,777,168.29","48,433.00","36.69","Spain","Bolsa De Madrid","EUR"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Real Estate","Equity","1,774,882.12","0.03","1,774,882.12","9,236.00","192.17","United States","NASDAQ","USD"
"5401","NIPPON STEEL CORP","Materials","Equity","1,773,966.16","0.03","1,773,966.16","442,400.00","4.01","Japan","Tokyo Stock Exchange","JPY"
"BAER","JULIUS BAER GRUPPE LTD","Financials","Equity","1,773,488.31","0.03","1,773,488.31","20,861.00","85.01","Switzerland","SIX Swiss Exchange","CHF"
"LULU","LULULEMON ATHLETICA INC","Consumer Discretionary","Equity","1,753,062.00","0.03","1,753,062.00","9,420.00","186.10","United States","NASDAQ","USD"
"BIRG","BANK OF IRELAND GROUP PLC","Financials","Equity","1,752,327.42","0.03","1,752,327.42","88,117.00","19.89","Ireland","Irish Stock Exchange - All Market","EUR"
"NSIS B","NOVOZYMES B","Materials","Equity","1,749,389.21","0.03","1,749,389.21","29,781.00","58.74","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"ILMN","ILLUMINA INC","Health Care","Equity","1,747,673.20","0.03","1,747,673.20","13,718.00","127.40","United States","NASDAQ","USD"
"RPRX","ROYALTY PHARMA PLC CLASS A","Health Care","Equity","1,738,331.28","0.02","1,738,331.28","38,323.00","45.36","United States","NASDAQ","USD"
"GMAB","GENMAB","Health Care","Equity","1,738,383.42","0.02","1,738,383.42","6,001.00","289.68","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"TROW","T ROWE PRICE GROUP INC","Financials","Equity","1,737,630.44","0.02","1,737,630.44","18,014.00","96.46","United States","NASDAQ","USD"
"SNA","SNAP ON INC","Industrials","Equity","1,726,868.22","0.02","1,726,868.22","4,466.00","386.67","United States","New York Stock Exchange Inc.","USD"
"ZM","ZOOM COMMUNICATIONS INC CLASS A","Information Technology","Equity","1,726,995.48","0.02","1,726,995.48","22,862.00","75.54","United States","NASDAQ","USD"
"HBAN","HELVETIA BALOISE HOLDING N AG","Financials","Equity","1,724,760.19","0.02","1,724,760.19","6,666.00","258.74","Switzerland","SIX Swiss Exchange","CHF"
"FLUT","FLUTTER ENTERTAINMENT PLC","Consumer Discretionary","Equity","1,724,805.04","0.02","1,724,805.04","14,008.00","123.13","United States","New York Stock Exchange Inc.","USD"
"CAP","CAPGEMINI","Information Technology","Equity","1,725,100.57","0.02","1,725,100.57","13,965.00","123.53","France","Nyse Euronext - Euronext Paris","EUR"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Materials","Equity","1,709,776.56","0.02","1,709,776.56","21,124.00","80.94","United States","New York Stock Exchange Inc.","USD"
"HPQ","HP INC","Information Technology","Equity","1,706,386.77","0.02","1,706,386.77","90,717.00","18.81","United States","New York Stock Exchange Inc.","USD"
"GPN","GLOBAL PAYMENTS INC","Financials","Equity","1,702,657.35","0.02","1,702,657.35","21,871.00","77.85","United States","New York Stock Exchange Inc.","USD"
"COL","COLES GROUP LTD","Consumer Staples","Equity","1,702,921.74","0.02","1,702,921.74","108,096.00","15.75","Australia","Asx - All Markets","AUD"
"WKL","WOLTERS KLUWER NV","Industrials","Equity","1,699,360.37","0.02","1,699,360.37","21,790.00","77.99","Netherlands","Euronext Amsterdam","EUR"
"NN","NN GROUP NV","Financials","Equity","1,684,399.31","0.02","1,684,399.31","20,153.00","83.58","Netherlands","Euronext Amsterdam","EUR"
"HLMA","HALMA PLC","Information Technology","Equity","1,682,577.26","0.02","1,682,577.26","30,194.00","55.73","United Kingdom","London Stock Exchange","GBP"
"MKC","MCCORMICK & CO NON-VOTING INC","Consumer Staples","Equity","1,675,330.14","0.02","1,675,330.14","24,189.00","69.26","United States","New York Stock Exchange Inc.","USD"
"KOG","KONGSBERG GRUPPEN","Industrials","Equity","1,675,938.88","0.02","1,675,938.88","42,206.00","39.71","Norway","Oslo Bors Asa","NOK"
"SCHP","SCHINDLER HOLDING PAR AG","Industrials","Equity","1,673,371.50","0.02","1,673,371.50","4,398.00","380.48","Switzerland","SIX Swiss Exchange","CHF"
"NDSN","NORDSON CORP","Industrials","Equity","1,670,860.20","0.02","1,670,860.20","5,710.00","292.62","United States","NASDAQ","USD"
"A5G","AIB GROUP PLC","Financials","Equity","1,653,668.27","0.02","1,653,668.27","158,104.00","10.46","Ireland","Irish Stock Exchange - All Market","EUR"
"BOL","BOLIDEN","Materials","Equity","1,644,354.02","0.02","1,644,354.02","21,280.00","77.27","Sweden","Nasdaq Omx Nordic","SEK"
"L","LOEWS CORP","Financials","Equity","1,636,635.08","0.02","1,636,635.08","14,956.00","109.43","United States","New York Stock Exchange Inc.","USD"
"ESLT","ELBIT SYSTEMS LTD","Industrials","Equity","1,630,768.74","0.02","1,630,768.74","2,183.00","747.03","Israel","Tel Aviv Stock Exchange","ILS"
"TWLO","TWILIO INC CLASS A","Information Technology","Equity","1,630,882.35","0.02","1,630,882.35","13,635.00","119.61","United States","New York Stock Exchange Inc.","USD"
"5713","SUMITOMO METAL MINING LTD","Materials","Equity","1,628,608.05","0.02","1,628,608.05","22,400.00","72.71","Japan","Tokyo Stock Exchange","JPY"
"DECK","DECKERS OUTDOOR CORP","Consumer Discretionary","Equity","1,627,558.30","0.02","1,627,558.30","13,630.00","119.41","United States","New York Stock Exchange Inc.","USD"
"6988","NITTO DENKO CORP","Materials","Equity","1,619,584.72","0.02","1,619,584.72","70,200.00","23.07","Japan","Tokyo Stock Exchange","JPY"
"CF","CF INDUSTRIES HOLDINGS INC","Materials","Equity","1,607,415.04","0.02","1,607,415.04","16,544.00","97.16","United States","New York Stock Exchange Inc.","USD"
"SUI","SUN COMMUNITIES REIT INC","Real Estate","Equity","1,604,919.60","0.02","1,604,919.60","11,820.00","135.78","United States","New York Stock Exchange Inc.","USD"
"FWONK","LIBERTY MEDIA FORMULA ONE SERIES C","Communication","Equity","1,603,240.04","0.02","1,603,240.04","18,526.00","86.54","United States","NASDAQ","USD"
"BAMI","BANCO BPM","Financials","Equity","1,600,243.21","0.02","1,600,243.21","104,937.00","15.25","Italy","Borsa Italiana","EUR"
"RI","PERNOD RICARD SA","Consumer Staples","Equity","1,600,653.60","0.02","1,600,653.60","17,832.00","89.76","France","Nyse Euronext - Euronext Paris","EUR"
"PODD","INSULET CORP","Health Care","Equity","1,599,540.00","0.02","1,599,540.00","6,360.00","251.50","United States","NASDAQ","USD"
"TSN","TYSON FOODS INC CLASS A","Consumer Staples","Equity","1,597,247.10","0.02","1,597,247.10","25,110.00","63.61","United States","New York Stock Exchange Inc.","USD"
"WY","WEYERHAEUSER REIT","Real Estate","Equity","1,595,050.52","0.02","1,595,050.52","65,051.00","24.52","United States","New York Stock Exchange Inc.","USD"
"9101","NIPPON YUSEN","Industrials","Equity","1,592,899.26","0.02","1,592,899.26","46,200.00","34.48","Japan","Tokyo Stock Exchange","JPY"
"WST","WEST PHARMACEUTICAL SERVICES INC","Health Care","Equity","1,591,486.82","0.02","1,591,486.82","6,391.00","249.02","United States","New York Stock Exchange Inc.","USD"
"4507","SHIONOGI LTD","Health Care","Equity","1,589,746.22","0.02","1,589,746.22","68,000.00","23.38","Japan","Tokyo Stock Exchange","JPY"
"CSL","CARLISLE COMPANIES INC","Industrials","Equity","1,587,107.08","0.02","1,587,107.08","4,012.00","395.59","United States","New York Stock Exchange Inc.","USD"
"CDW","CDW CORP","Information Technology","Equity","1,575,443.52","0.02","1,575,443.52","12,768.00","123.39","United States","NASDAQ","USD"
"SSNC","SS AND C TECHNOLOGIES HOLDINGS INC","Industrials","Equity","1,572,440.64","0.02","1,572,440.64","20,816.00","75.54","United States","NASDAQ","USD"
"BBD.B","BOMBARDIER INC CLASS B","Industrials","Equity","1,571,871.51","0.02","1,571,871.51","7,759.00","202.59","Canada","Toronto Stock Exchange","CAD"
"RCI.B","ROGERS COMMUNICATIONS NON-VOTING I","Communication","Equity","1,570,761.81","0.02","1,570,761.81","39,850.00","39.42","Canada","Toronto Stock Exchange","CAD"
"ALL","ARISTOCRAT LEISURE LTD","Consumer Discretionary","Equity","1,570,043.58","0.02","1,570,043.58","46,943.00","33.45","Australia","Asx - All Markets","AUD"
"RBA","RB GLOBAL INC","Industrials","Equity","1,568,082.50","0.02","1,568,082.50","15,410.00","101.76","Canada","Toronto Stock Exchange","CAD"
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Financials","Equity","1,565,440.32","0.02","1,565,440.32","67,244.00","23.28","United States","New York Stock Exchange Inc.","USD"
"KRX","KINGSPAN GROUP PLC","Industrials","Equity","1,563,152.59","0.02","1,563,152.59","16,157.00","96.75","Ireland","Irish Stock Exchange - All Market","EUR"
"EQT","EQT","Financials","Equity","1,559,494.01","0.02","1,559,494.01","49,663.00","31.40","Sweden","Nasdaq Omx Nordic","SEK"
"HOLX","HOLOGIC INC","Health Care","Equity","1,557,712.38","0.02","1,557,712.38","20,706.00","75.23","United States","NASDAQ","USD"
"EPI A","EPIROC CLASS A","Industrials","Equity","1,549,887.94","0.02","1,549,887.94","52,281.00","29.65","Sweden","Nasdaq Omx Nordic","SEK"
"BURL","BURLINGTON STORES INC","Consumer Discretionary","Equity","1,550,298.72","0.02","1,550,298.72","5,023.00","308.64","United States","New York Stock Exchange Inc.","USD"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Industrials","Equity","1,547,780.40","0.02","1,547,780.40","10,695.00","144.72","United States","New York Stock Exchange Inc.","USD"
"RS","RELIANCE STEEL & ALUMINUM","Materials","Equity","1,548,257.80","0.02","1,548,257.80","4,898.00","316.10","United States","New York Stock Exchange Inc.","USD"
"BG","BUNGE GLOBAL","Consumer Staples","Equity","1,538,726.70","0.02","1,538,726.70","12,885.00","119.42","United States","New York Stock Exchange Inc.","USD"
"NVR","NVR INC","Consumer Discretionary","Equity","1,538,866.98","0.02","1,538,866.98","207.00","7,434.14","United States","New York Stock Exchange Inc.","USD"
"J","JACOBS SOLUTIONS INC","Industrials","Equity","1,538,478.08","0.02","1,538,478.08","11,008.00","139.76","United States","New York Stock Exchange Inc.","USD"
"LVS","LAS VEGAS SANDS CORP","Consumer Discretionary","Equity","1,535,268.00","0.02","1,535,268.00","27,440.00","55.95","United States","New York Stock Exchange Inc.","USD"
"PTC","PTC INC","Information Technology","Equity","1,534,174.40","0.02","1,534,174.40","9,760.00","157.19","United States","NASDAQ","USD"
"KPN","KONINKLIJKE KPN NV","Communication","Equity","1,529,628.15","0.02","1,529,628.15","276,903.00","5.52","Netherlands","Euronext Amsterdam","EUR"
"6361","EBARA CORP","Industrials","Equity","1,524,036.14","0.02","1,524,036.14","42,300.00","36.03","Japan","Tokyo Stock Exchange","JPY"
"LII","LENNOX INTERNATIONAL INC","Industrials","Equity","1,524,348.00","0.02","1,524,348.00","2,800.00","544.41","United States","New York Stock Exchange Inc.","USD"
"HSBFT","CASH COLLATERAL USD HSBFT","Cash and/or Derivatives","Cash Collateral and Margins","1,519,998.00","0.02","1,519,998.00","1,519,998.00","100.00","United States","-","USD"
"VACN","VAT GROUP AG","Industrials","Equity","1,520,160.52","0.02","1,520,160.52","2,179.00","697.64","Switzerland","SIX Swiss Exchange","CHF"
"9532","OSAKA GAS LTD","Utilities","Equity","1,518,790.05","0.02","1,518,790.05","36,800.00","41.27","Japan","Tokyo Stock Exchange","JPY"
"1802","OBAYASHI CORP","Industrials","Equity","1,518,431.17","0.02","1,518,431.17","56,000.00","27.11","Japan","Tokyo Stock Exchange","JPY"
"1812","KAJIMA CORP","Industrials","Equity","1,513,873.37","0.02","1,513,873.37","34,400.00","44.01","Japan","Tokyo Stock Exchange","JPY"
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Financials","Equity","1,492,828.06","0.02","1,492,828.06","746.00","2,001.11","United States","NASDAQ","USD"
"7832","BANDAI NAMCO HOLDINGS INC","Consumer Discretionary","Equity","1,482,901.82","0.02","1,482,901.82","56,000.00","26.48","Japan","Tokyo Stock Exchange","JPY"
"STLAM","STELLANTIS NV","Consumer Discretionary","Equity","1,483,231.90","0.02","1,483,231.90","185,473.00","8.00","Italy","Borsa Italiana","EUR"
"TYL","TYLER TECHNOLOGIES INC","Information Technology","Equity","1,483,415.11","0.02","1,483,415.11","4,201.00","353.11","United States","New York Stock Exchange Inc.","USD"
"CICT","CAPITALAND INTEGRATED COMMERCIAL T","Real Estate","Equity","1,469,849.28","0.02","1,469,849.28","743,097.00","1.98","Singapore","Singapore Exchange","SGD"
"SMCI","SUPER MICRO COMPUTER INC","Information Technology","Equity","1,470,095.76","0.02","1,470,095.76","45,542.00","32.28","United States","NASDAQ","USD"
"ALAB","ASTERA LABS INC","Information Technology","Equity","1,468,363.26","0.02","1,468,363.26","11,778.00","124.67","United States","NASDAQ","USD"
"4543","TERUMO CORP","Health Care","Equity","1,466,998.85","0.02","1,466,998.85","111,800.00","13.12","Japan","Tokyo Stock Exchange","JPY"
"BESI","BE SEMICONDUCTOR INDUSTRIES NV","Information Technology","Equity","1,461,159.75","0.02","1,461,159.75","6,556.00","222.87","Netherlands","Euronext Amsterdam","EUR"
"GPC","GENUINE PARTS","Consumer Discretionary","Equity","1,455,491.30","0.02","1,455,491.30","12,455.00","116.86","United States","New York Stock Exchange Inc.","USD"
"IEX","IDEX CORP","Industrials","Equity","1,454,973.78","0.02","1,454,973.78","6,942.00","209.59","United States","New York Stock Exchange Inc.","USD"
"JBHT","JB HUNT TRANSPORT SERVICES INC","Industrials","Equity","1,450,109.88","0.02","1,450,109.88","6,354.00","228.22","United States","NASDAQ","USD"
"RKT","ROCKET COMPANIES INC CLASS A","Financials","Equity","1,448,539.32","0.02","1,448,539.32","81,516.00","17.77","United States","New York Stock Exchange Inc.","USD"
"MRU","METRO INC","Consumer Staples","Equity","1,445,057.66","0.02","1,445,057.66","20,397.00","70.85","Canada","Toronto Stock Exchange","CAD"
"KRZ","KERRY GROUP PLC","Consumer Staples","Equity","1,442,343.03","0.02","1,442,343.03","16,576.00","87.01","Ireland","Irish Stock Exchange - All Market","EUR"
"ZS","ZSCALER INC","Information Technology","Equity","1,428,417.60","0.02","1,428,417.60","8,535.00","167.36","United States","NASDAQ","USD"
"7735","SCREEN HOLDINGS LTD","Information Technology","Equity","1,427,108.43","0.02","1,427,108.43","9,400.00","151.82","Japan","Tokyo Stock Exchange","JPY"
"TW","TRADEWEB MARKETS INC CLASS A","Financials","Equity","1,425,468.48","0.02","1,425,468.48","11,688.00","121.96","United States","NASDAQ","USD"
"EDP","EDP ENERGIAS DE PORTUGAL SA","Utilities","Equity","1,410,522.22","0.02","1,410,522.22","271,954.00","5.19","Portugal","Nyse Euronext - Euronext Lisbon","EUR"
"INVH","INVITATION HOMES INC","Real Estate","Equity","1,409,758.90","0.02","1,409,758.90","53,603.00","26.30","United States","New York Stock Exchange Inc.","USD"
"FBK","FINECOBANK BANCA FINECO","Financials","Equity","1,405,686.39","0.02","1,405,686.39","58,546.00","24.01","Italy","Borsa Italiana","EUR"
"TRMB","TRIMBLE INC","Information Technology","Equity","1,397,486.86","0.02","1,397,486.86","20,482.00","68.23","United States","NASDAQ","USD"
"RDDT","REDDIT INC CLASS A","Communication","Equity","1,397,852.50","0.02","1,397,852.50","9,242.00","151.25","United States","New York Stock Exchange Inc.","USD"
"8697","JAPAN EXCHANGE GROUP INC","Financials","Equity","1,390,845.94","0.02","1,390,845.94","105,200.00","13.22","Japan","Tokyo Stock Exchange","JPY"
"CLX","CLOROX","Consumer Staples","Equity","1,388,811.05","0.02","1,388,811.05","10,945.00","126.89","United States","New York Stock Exchange Inc.","USD"
"MZTF","MIZRAHI TEFAHOT BANK LTD","Financials","Equity","1,385,132.55","0.02","1,385,132.55","18,526.00","74.77","Israel","Tel Aviv Stock Exchange","ILS"
"UPM","UPM-KYMMENE","Materials","Equity","1,384,024.67","0.02","1,384,024.67","43,334.00","31.94","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"TEF","TELEFONICA SA","Communication","Equity","1,384,412.08","0.02","1,384,412.08","321,562.00","4.31","Spain","Bolsa De Madrid","EUR"
"9104","MITSUI OSK LINES LTD","Industrials","Equity","1,378,619.58","0.02","1,378,619.58","37,800.00","36.47","Japan","Tokyo Stock Exchange","JPY"
"LISP","CHOCOLADEFABRIKEN LINDT & SPRUENGL","Consumer Staples","Equity","1,373,053.31","0.02","1,373,053.31","83.00","16,542.81","Switzerland","SIX Swiss Exchange","CHF"
"SRG","SNAM","Utilities","Equity","1,371,231.51","0.02","1,371,231.51","178,417.00","7.69","Italy","Borsa Italiana","EUR"
"1928","SEKISUI HOUSE LTD","Consumer Discretionary","Equity","1,363,752.88","0.02","1,363,752.88","56,000.00","24.35","Japan","Tokyo Stock Exchange","JPY"
"COO","COOPER INC","Health Care","Equity","1,360,625.96","0.02","1,360,625.96","16,196.00","84.01","United States","NASDAQ","USD"
"7532","PAN PACIFIC INTERNATIONAL HOLDINGS","Consumer Discretionary","Equity","1,360,883.43","0.02","1,360,883.43","208,700.00","6.52","Japan","Tokyo Stock Exchange","JPY"
"FNF","FIDELITY NATIONAL FINANCIAL INC","Financials","Equity","1,357,983.00","0.02","1,357,983.00","26,015.00","52.20","United States","New York Stock Exchange Inc.","USD"
"RPM","RPM INTERNATIONAL INC","Materials","Equity","1,357,382.70","0.02","1,357,382.70","11,910.00","113.97","United States","New York Stock Exchange Inc.","USD"
"WN","GEORGE WESTON LTD","Consumer Staples","Equity","1,350,791.16","0.02","1,350,791.16","18,589.00","72.67","Canada","Toronto Stock Exchange","CAD"
"7186","YOKOHAMA FINANCIAL GROUP INC","Financials","Equity","1,347,892.85","0.02","1,347,892.85","127,200.00","10.60","Japan","Tokyo Stock Exchange","JPY"
