Fund Holdings as of,"13/Mar/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"DLF","DLF LTD","Real Estate","Equity","2’981’077.34","0.06","2’981’077.34","507’813.00","5.87","India","National Stock Exchange Of India","INR"
"003670","POSCO FUTURE M LTD","Industrials","Equity","2’981’130.80","0.06","2’981’130.80","23’322.00","127.82","Korea (South)","Korea Exchange (Stock Market)","KRW"
"MARICO","MARICO LTD","Consumer Staples","Equity","2’964’051.54","0.06","2’964’051.54","364’223.00","8.14","India","National Stock Exchange Of India","INR"
"DEWA","DUBAI ELECTRICITY AND WATER AUTHOR","Utilities","Equity","2’960’672.48","0.06","2’960’672.48","4’088’288.00","0.72","United Arab Emirates","Dubai Financial Market","AED"
"2207","HOTAI MOTOR LTD","Consumer Discretionary","Equity","2’953’986.62","0.06","2’953’986.62","193’406.00","15.27","Taiwan","Taiwan Stock Exchange","TWD"
"024110","INDUSTRIAL BANK OF KOREA","Financials","Equity","2’951’933.91","0.06","2’951’933.91","190’847.00","15.47","Korea (South)","Korea Exchange (Stock Market)","KRW"
"FIBRAPL14","PROLOGIS PROPERTY MEXICO REIT","Real Estate","Equity","2’930’009.58","0.06","2’930’009.58","711’101.00","4.12","Mexico","Bolsa Mexicana De Valores","MXN"
"MUTHOOTFIN","MUTHOOT FINANCE LTD","Financials","Equity","2’924’260.65","0.06","2’924’260.65","81’112.00","36.05","India","National Stock Exchange Of India","INR"
"BVT","BIDVEST GROUP LTD","Industrials","Equity","2’921’119.73","0.06","2’921’119.73","216’687.00","13.48","South Africa","Johannesburg Stock Exchange","ZAR"
"RECLTD","REC","Financials","Equity","2’919’838.95","0.06","2’919’838.95","814’340.00","3.59","India","National Stock Exchange Of India","INR"
"RICHTER","GEDEON RICHTER","Health Care","Equity","2’902’914.94","0.05","2’902’914.94","83’935.00","34.59","Hungary","Budapest Stock Exchange","HUF"
"ADNOCDRILL","ADNOC DRILLING COMPANY","Energy","Equity","2’893’070.59","0.05","2’893’070.59","2’213’862.00","1.31","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"MOL","MOL HUNGARIAN OIL AND GAS","Energy","Equity","2’871’432.51","0.05","2’871’432.51","256’457.00","11.20","Hungary","Budapest Stock Exchange","HUF"
"3293","INTERNATIONAL GAMES SYSTEM LTD","Communication","Equity","2’866’915.75","0.05","2’866’915.75","127’000.00","22.57","Taiwan","Gretai Securities Market","TWD"
"AMBANK","AMMB HOLDINGS","Financials","Equity","2’866’152.09","0.05","2’866’152.09","1’734’000.00","1.65","Malaysia","Bursa Malaysia","MYR"
"PPH","PEPKOR HOLDINGS SHS LTD","Consumer Discretionary","Equity","2’864’124.11","0.05","2’864’124.11","2’105’243.00","1.36","South Africa","Johannesburg Stock Exchange","ZAR"
"FALABELLA","FALABELLA SACI SA","Consumer Discretionary","Equity","2’858’763.67","0.05","2’858’763.67","436’831.00","6.54","Chile","Santiago Stock Exchange","CLP"
"POLYCAB","POLYCAB INDIA LTD","Industrials","Equity","2’849’623.47","0.05","2’849’623.47","36’625.00","77.81","India","National Stock Exchange Of India","INR"
"8069","E INK HOLDINGS INC","Information Technology","Equity","2’843’685.03","0.05","2’843’685.03","596’400.00","4.77","Taiwan","Gretai Securities Market","TWD"
"SWIGGY","SWIGGY LTD","Consumer Discretionary","Equity","2’825’494.75","0.05","2’825’494.75","925’859.00","3.05","India","National Stock Exchange Of India","INR"
"UNITDSPR","UNITED SPIRITS LTD","Consumer Staples","Equity","2’815’862.63","0.05","2’815’862.63","198’068.00","14.22","India","National Stock Exchange Of India","INR"
"ICICIGI","ICICI LOMBARD GENERAL INSURANCE CO","Financials","Equity","2’792’221.12","0.05","2’792’221.12","140’523.00","19.87","India","National Stock Exchange Of India","INR"
"RNI","REINET INVESTMENTS S.C.A.","Financials","Equity","2’769’054.18","0.05","2’769’054.18","87’465.00","31.66","South Africa","Johannesburg Stock Exchange","ZAR"
"BIMBOA","GRUPO BIMBO A","Consumer Staples","Equity","2’767’786.74","0.05","2’767’786.74","836’044.00","3.31","Mexico","Bolsa Mexicana De Valores","MXN"
"AMMN","AMMAN MINERAL INTERNASIONAL","Materials","Equity","2’766’931.36","0.05","2’766’931.36","9’469’054.00","0.29","Indonesia","Indonesia Stock Exchange","IDR"
"DIXON","DIXON TECHNOLOGIES (INDIA) LTD","Consumer Discretionary","Equity","2’751’917.34","0.05","2’751’917.34","24’611.00","111.82","India","National Stock Exchange Of India","INR"
"CBQK","COMMERCIAL BANK OF QATAR","Financials","Equity","2’736’976.57","0.05","2’736’976.57","2’133’904.00","1.28","Qatar","Qatar Exchange","QAR"
"TRUE.R","TRUE CORPORATION NON-VOTING DR PCL","Communication","Equity","2’728’836.71","0.05","2’728’836.71","6’626’149.00","0.41","Thailand","Stock Exchange Of Thailand","THB"
"FUNO11","FIBRA UNO ADMINISTRACION REIT","Real Estate","Equity","2’719’090.60","0.05","2’719’090.60","1’819’742.00","1.49","Mexico","Bolsa Mexicana De Valores","MXN"
"CLS","CLICKS GROUP LTD","Consumer Staples","Equity","2’705’346.75","0.05","2’705’346.75","157’867.00","17.14","South Africa","Johannesburg Stock Exchange","ZAR"
"1519","FORTUNE ELECTRIC LTD","Industrials","Equity","2’681’492.64","0.05","2’681’492.64","93’120.00","28.80","Taiwan","Taiwan Stock Exchange","TWD"
"028300","HLB INC","Health Care","Equity","2’677’820.95","0.05","2’677’820.95","82’799.00","32.34","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"1590","AIRTAC INTERNATIONAL GROUP","Industrials","Equity","2’671’928.96","0.05","2’671’928.96","83’782.00","31.89","Taiwan","Taiwan Stock Exchange","TWD"
"2324","COMPAL ELECTRONICS INC","Information Technology","Equity","2’667’938.16","0.05","2’667’938.16","2’650’000.00","1.01","Taiwan","Taiwan Stock Exchange","TWD"
"SCC.R","SIAM CEMENT NON-VOTING DR PCL","Materials","Equity","2’667’584.77","0.05","2’667’584.77","488’100.00","5.47","Thailand","Stock Exchange Of Thailand","THB"
"6919","CALIWAY BIOPHARMACEUTICALS LTD","Health Care","Equity","2’629’324.50","0.05","2’629’324.50","695’000.00","3.78","Taiwan","Taiwan Stock Exchange","TWD"
"8210","BUPA ARABIA","Financials","Equity","2’627’841.70","0.05","2’627’841.70","57’564.00","45.65","Saudi Arabia","Saudi Stock Exchange","SAR"
"PAYTM","ONE COMMUNICATIONS LTD","Financials","Equity","2’614’026.14","0.05","2’614’026.14","247’572.00","10.56","India","National Stock Exchange Of India","INR"
"MARK","MASRAF AL RAYAN","Financials","Equity","2’607’376.56","0.05","2’607’376.56","4’102’618.00","0.64","Qatar","Qatar Exchange","QAR"
"OMAB","GRUPO AEROPORTUARIO DEL CENTRO NOR","Industrials","Equity","2’606’346.22","0.05","2’606’346.22","198’845.00","13.11","Mexico","Bolsa Mexicana De Valores","MXN"
"MBK","MBANK SA","Financials","Equity","2’603’975.12","0.05","2’603’975.12","10’062.00","258.79","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"GCARSOA1","GRUPO CARSO SERIES A1","Industrials","Equity","2’598’225.33","0.05","2’598’225.33","387’166.00","6.71","Mexico","Bolsa Mexicana De Valores","MXN"
"BBNI","BANK NEGARA INDONESIA","Financials","Equity","2’589’328.45","0.05","2’589’328.45","10’345’100.00","0.25","Indonesia","Indonesia Stock Exchange","IDR"
"HLBANK","HONG LEONG BANK","Financials","Equity","2’586’081.00","0.05","2’586’081.00","454’700.00","5.69","Malaysia","Bursa Malaysia","MYR"
"3529","EMEMORY TECHNOLOGY INC","Information Technology","Equity","2’583’864.81","0.05","2’583’864.81","33’323.00","77.54","Taiwan","Gretai Securities Market","TWD"
"DSSA","DIAN SWASTATIKA SENTOSA","Energy","Equity","2’583’368.21","0.05","2’583’368.21","653’900.00","3.95","Indonesia","Indonesia Stock Exchange","IDR"
"HINDPETRO","HINDUSTAN PETROLEUM CORP LTD","Energy","Equity","2’575’969.32","0.05","2’575’969.32","645’861.00","3.99","India","National Stock Exchange Of India","INR"
"KTB.R","KRUNG THAI BANK PUBLIC NON-VOTING","Financials","Equity","2’564’269.24","0.05","2’564’269.24","2’417’900.00","1.06","Thailand","Stock Exchange Of Thailand","THB"
"000100","YUHAN CORP","Health Care","Equity","2’558’415.35","0.05","2’558’415.35","38’478.00","66.49","Korea (South)","Korea Exchange (Stock Market)","KRW"
"2376","GIGABYTE TECHNOLOGY LTD","Information Technology","Equity","2’557’037.22","0.05","2’557’037.22","351’000.00","7.29","Taiwan","Taiwan Stock Exchange","TWD"
"BAAKOMB","KOMERCNI BANK","Financials","Equity","2’556’794.19","0.05","2’556’794.19","49’155.00","52.01","Czech Republic","Prague Stock Exchange","CZK"
"SOLARINDS","SOLAR INDUSTRIES INDIA LTD","Materials","Equity","2’554’251.48","0.05","2’554’251.48","16’571.00","154.14","India","National Stock Exchange Of India","INR"
"NAUKRI","INFO EDGE INDIA LTD","Communication","Equity","2’547’030.04","0.05","2’547’030.04","247’255.00","10.30","India","National Stock Exchange Of India","INR"
"PPC","PUBLIC POWER CORPORATION SA","Utilities","Equity","2’537’620.77","0.05","2’537’620.77","127’365.00","19.92","Greece","Athens Exchange S.A. Cash Market","EUR"
"EMAARDEV","EMAAR DEVELOPMENT","Real Estate","Equity","2’535’458.47","0.05","2’535’458.47","700’225.00","3.62","United Arab Emirates","Dubai Financial Market","AED"
"SRF","SRF LTD","Materials","Equity","2’531’711.73","0.05","2’531’711.73","93’639.00","27.04","India","National Stock Exchange Of India","INR"
"2912","PRESIDENT CHAIN STORE CORP","Consumer Staples","Equity","2’522’927.45","0.05","2’522’927.45","369’300.00","6.83","Taiwan","Taiwan Stock Exchange","TWD"
"APLAPOLLO","APL APOLLO TUBES LTD","Materials","Equity","2’515’533.24","0.05","2’515’533.24","120’305.00","20.91","India","National Stock Exchange Of India","INR"
"CPN.R","CENTRAL PATTANA NON-VOTING DR PCL","Real Estate","Equity","2’504’347.42","0.05","2’504’347.42","1’258’800.00","1.99","Thailand","Stock Exchange Of Thailand","THB"
"2356","INVENTEC CORP","Information Technology","Equity","2’501’646.16","0.05","2’501’646.16","1’876’000.00","1.33","Taiwan","Taiwan Stock Exchange","TWD"
"HYUNDAI","HYUNDAI MOTOR INDIA LTD","Consumer Discretionary","Equity","2’488’019.06","0.05","2’488’019.06","113’989.00","21.83","India","National Stock Exchange Of India","INR"
"ABB","ABB INDIA LTD","Industrials","Equity","2’455’154.21","0.05","2’455’154.21","35’509.00","69.14","India","National Stock Exchange Of India","INR"
"KIMBERA","KIMBERLY-CLARK DE MEXICO CLASS A","Consumer Staples","Equity","2’453’597.45","0.05","2’453’597.45","1’052’946.00","2.33","Mexico","Bolsa Mexicana De Valores","MXN"
"ZAIN","MOBILE TEL","Communication","Equity","2’417’193.18","0.05","2’417’193.18","1’317’456.00","1.83","Kuwait","Kuwait Stock Exchange","KWD"
"AUROPHARMA","AUROBINDO PHARMA LTD","Health Care","Equity","2’415’903.05","0.05","2’415’903.05","172’281.00","14.02","India","National Stock Exchange Of India","INR"
"GFINBURO","GRUPO FINANCIERO INBURSA SRIES O","Financials","Equity","2’413’249.45","0.05","2’413’249.45","1’009’553.00","2.39","Mexico","Bolsa Mexicana De Valores","MXN"
"005385","HYUNDAI MOTOR S1 PREF","Consumer Discretionary","Equity","2’395’460.18","0.05","2’395’460.18","13’500.00","177.44","Korea (South)","Korea Exchange (Stock Market)","KRW"
"PETGAS","PETRONAS GAS","Utilities","Equity","2’392’725.66","0.05","2’392’725.66","538’500.00","4.44","Malaysia","Bursa Malaysia","MYR"
"7203","AL-ELM INFORMATION SECURITY COMPAN","Information Technology","Equity","2’387’281.34","0.05","2’387’281.34","16’543.00","144.31","Saudi Arabia","Saudi Stock Exchange","SAR"
"5347","VANGUARD INTERNATIONAL SEMICONDUCT","Information Technology","Equity","2’380’282.65","0.05","2’380’282.65","667’805.00","3.56","Taiwan","Gretai Securities Market","TWD"
"GAIL","GAIL INDIA LTD","Utilities","Equity","2’369’457.42","0.04","2’369’457.42","1’482’394.00","1.60","India","National Stock Exchange Of India","INR"
"LTM","LTIMINDTREE LTD","Information Technology","Equity","2’359’607.41","0.04","2’359’607.41","51’862.00","45.50","India","National Stock Exchange Of India","INR"
"POWERINDIA","HITACHI ENERGY INDIA LTD","Industrials","Equity","2’358’606.46","0.04","2’358’606.46","9’024.00","261.37","India","National Stock Exchange Of India","INR"
"OUT","OUTSURANCE GROUP LTD","Financials","Equity","2’355’730.60","0.04","2’355’730.60","550’374.00","4.28","South Africa","Johannesburg Stock Exchange","ZAR"
"ADANIENT","ADANI ENTERPRISES LTD","Industrials","Equity","2’352’916.98","0.04","2’352’916.98","110’927.00","21.21","India","National Stock Exchange Of India","INR"
"SUNDARMFIN","SUNDARAM FINANCE LTD","Financials","Equity","2’284’216.23","0.04","2’284’216.23","41’099.00","55.58","India","National Stock Exchange Of India","INR"
"THYAO.E","TURK HAVA YOLLARI AO A","Industrials","Equity","2’274’510.52","0.04","2’274’510.52","343’920.00","6.61","Turkey","Istanbul Stock Exchange","TRY"
"VOLTAS","VOLTAS LTD","Industrials","Equity","2’262’138.75","0.04","2’262’138.75","147’890.00","15.30","India","National Stock Exchange Of India","INR"
"2834","TAIWAN BUSINESS BANK LTD","Financials","Equity","2’260’655.03","0.04","2’260’655.03","4’820’244.00","0.47","Taiwan","Taiwan Stock Exchange","TWD"
"PHOENIXLTD","PHOENIX MILLS LTD","Real Estate","Equity","2’253’977.96","0.04","2’253’977.96","133’115.00","16.93","India","National Stock Exchange Of India","INR"
"BPI","BANK OF THE PHILIPPINE ISLANDS","Financials","Equity","2’248’423.43","0.04","2’248’423.43","1’343’433.00","1.67","Philippines","Philippine Stock Exchange Inc.","PHP"
"KCHOL.E","KOC HOLDING A","Industrials","Equity","2’235’703.82","0.04","2’235’703.82","509’782.00","4.39","Turkey","Istanbul Stock Exchange","TRY"
"RHBBANK","RHB BANK","Financials","Equity","2’231’574.97","0.04","2’231’574.97","1’060’200.00","2.10","Malaysia","Bursa Malaysia","MYR"
"BOUBYAN","BOUBYAN BANK","Financials","Equity","2’220’788.73","0.04","2’220’788.73","986’518.00","2.25","Kuwait","Kuwait Stock Exchange","KWD"
"2609","YANG MING MARINE TRANSPORT CORP","Industrials","Equity","2’210’039.55","0.04","2’210’039.55","1’194’000.00","1.85","Taiwan","Taiwan Stock Exchange","TWD"
"HTO","HELLENIC TELECOMMUNICATIONS ORGANI","Communication","Equity","2’209’523.77","0.04","2’209’523.77","111’089.00","19.89","Greece","Athens Exchange S.A. Cash Market","EUR"
"SCB.R","SCB X PUBLIC COMPANY LIMITED NON-V","Financials","Equity","2’208’490.48","0.04","2’208’490.48","495’300.00","4.46","Thailand","Stock Exchange Of Thailand","THB"
"011200","HMM LTD","Industrials","Equity","2’208’653.75","0.04","2’208’653.75","156’699.00","14.09","Korea (South)","Korea Exchange (Stock Market)","KRW"
"QGTS","QATAR GAS TRANSPORT COMPANY LTD","Energy","Equity","2’189’536.44","0.04","2’189’536.44","1’770’398.00","1.24","Qatar","Qatar Exchange","QAR"
"CENCOSUD","CENCOSUD SA","Consumer Staples","Equity","2’182’437.79","0.04","2’182’437.79","768’105.00","2.84","Chile","Santiago Stock Exchange","CLP"
"BANKBARODA","BANK OF BARODA LTD","Financials","Equity","2’168’816.54","0.04","2’168’816.54","713’460.00","3.04","India","National Stock Exchange Of India","INR"
"KBANK.R","KASIKORNBANK PUBLIC NON-VOTING DR","Financials","Equity","2’150’134.70","0.04","2’150’134.70","367’400.00","5.85","Thailand","Stock Exchange Of Thailand","THB"
"MALLPLAZA","PLAZA SA","Real Estate","Equity","2’149’557.71","0.04","2’149’557.71","515’247.00","4.17","Chile","Santiago Stock Exchange","CLP"
"ADNOCDIST","ABU DHABI NATIONAL OIL COMPANY FOR","Consumer Discretionary","Equity","2’137’204.13","0.04","2’137’204.13","2’150’730.00","0.99","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"HAVELLS","HAVELLS INDIA LTD","Industrials","Equity","2’135’404.22","0.04","2’135’404.22","150’686.00","14.17","India","National Stock Exchange Of India","INR"
"SWB","SUNWAY BHD","Industrials","Equity","2’107’289.07","0.04","2’107’289.07","1’614’700.00","1.31","Malaysia","Bursa Malaysia","MYR"
"TCELL.E","TURKCELL ILETISIM HIZMETLERI A","Communication","Equity","2’102’937.32","0.04","2’102’937.32","854’125.00","2.46","Turkey","Istanbul Stock Exchange","TRY"
"BELA","JUMBO SA","Consumer Discretionary","Equity","2’093’609.12","0.04","2’093’609.12","78’248.00","26.76","Greece","Athens Exchange S.A. Cash Market","EUR"
"010950","S-OIL CORP","Energy","Equity","2’092’023.17","0.04","2’092’023.17","28’929.00","72.32","Korea (South)","Korea Exchange (Stock Market)","KRW"
"SMPH","SM PRIME HOLDINGS INC","Real Estate","Equity","2’079’604.82","0.04","2’079’604.82","6’326’700.00","0.33","Philippines","Philippine Stock Exchange Inc.","PHP"
"MRF","MRF LTD","Consumer Discretionary","Equity","2’067’834.51","0.04","2’067’834.51","1’417.00","1’459.30","India","National Stock Exchange Of India","INR"
"SIGMAFA","ALFA A","Consumer Staples","Equity","2’040’470.72","0.04","2’040’470.72","2’157’404.00","0.95","Mexico","Bolsa Mexicana De Valores","MXN"
"BH.R","BUMRUNGRAD HOSPITAL NON-VOTING DR","Health Care","Equity","2’040’473.76","0.04","2’040’473.76","372’300.00","5.48","Thailand","Stock Exchange Of Thailand","THB"
"AMBUJACEM","AMBUJA CEMENTS LTD","Materials","Equity","2’032’607.58","0.04","2’032’607.58","441’812.00","4.60","India","National Stock Exchange Of India","INR"
"UPL","UPL LTD","Materials","Equity","2’028’259.58","0.04","2’028’259.58","307’717.00","6.59","India","National Stock Exchange Of India","INR"
"MANKIND","MANKIND PHARMA LTD","Health Care","Equity","2’025’656.63","0.04","2’025’656.63","87’560.00","23.13","India","National Stock Exchange Of India","INR"
"GOTO","GOTO GOJEK TOKOPEDIA","Consumer Discretionary","Equity","2’022’385.39","0.04","2’022’385.39","622’894’700.00","0.00","Indonesia","Indonesia Stock Exchange","IDR"
"CDB","CELCOMDIGI","Communication","Equity","2’010’460.84","0.04","2’010’460.84","2’490’000.00","0.81","Malaysia","Bursa Malaysia","MYR"
"2474","CATCHER TECHNOLOGY LTD","Information Technology","Equity","2’009’653.42","0.04","2’009’653.42","346’500.00","5.80","Taiwan","Taiwan Stock Exchange","TWD"
"PINFRA*","PROMOTORA Y OPERADORA DE INFRAESTR","Industrials","Equity","2’009’849.55","0.04","2’009’849.55","133’557.00","15.05","Mexico","Bolsa Mexicana De Valores","MXN"
"PNB","PUNJAB NATIONAL BANK","Financials","Equity","2’002’806.19","0.04","2’002’806.19","1’657’739.00","1.21","India","National Stock Exchange Of India","INR"
"PCHEM","PETRONAS CHEMICALS GROUP","Materials","Equity","2’002’875.46","0.04","2’002’875.46","1’660’700.00","1.21","Malaysia","Bursa Malaysia","MYR"
"MISC","MISC","Industrials","Equity","2’001’701.92","0.04","2’001’701.92","941’900.00","2.13","Malaysia","Bursa Malaysia","MYR"
"TORNTPOWER","TORRENT POWER LTD","Utilities","Equity","1’998’482.45","0.04","1’998’482.45","126’442.00","15.81","India","National Stock Exchange Of India","INR"
"QIIK","QATAR INTERNATIONAL ISLAMIC BANK","Financials","Equity","1’995’478.58","0.04","1’995’478.58","645’252.00","3.09","Qatar","Qatar Exchange","QAR"
"ORDS","OOREDOO","Communication","Equity","1’992’020.59","0.04","1’992’020.59","563’117.00","3.54","Qatar","Qatar Exchange","QAR"
"BAJAJHLDNG","BAJAJ HOLDINGS AND INVESTMENT LTD","Financials","Equity","1’990’754.12","0.04","1’990’754.12","19’362.00","102.82","India","National Stock Exchange Of India","INR"
"YESBANK","YES BANK LTD","Financials","Equity","1’977’197.15","0.04","1’977’197.15","9’723’498.00","0.20","India","National Stock Exchange Of India","INR"
"COPEC","EMPRESAS COPEC SA","Consumer Discretionary","Equity","1’976’654.64","0.04","1’976’654.64","281’012.00","7.03","Chile","Santiago Stock Exchange","CLP"
"SDG","SD GUTHRIE","Consumer Staples","Equity","1’968’262.03","0.04","1’968’262.03","1’360’000.00","1.45","Malaysia","Bursa Malaysia","MYR"
"003230","SAM YANG FOODS INC","Consumer Staples","Equity","1’967’009.27","0.04","1’967’009.27","2’705.00","727.18","Korea (South)","Korea Exchange (Stock Market)","KRW"
"5110","SAUDI ENERGY","Utilities","Equity","1’958’929.50","0.04","1’958’929.50","500’728.00","3.91","Saudi Arabia","Saudi Stock Exchange","SAR"
"2618","EVA AIRWAYS CORP","Industrials","Equity","1’955’295.70","0.04","1’955’295.70","1’864’000.00","1.05","Taiwan","Taiwan Stock Exchange","TWD"
"003490","KOREAN AIR LINES LTD","Industrials","Equity","1’948’425.73","0.04","1’948’425.73","119’748.00","16.27","Korea (South)","Korea Exchange (Stock Market)","KRW"
"005940","NH INVESTMENT & SECURITIES LTD","Financials","Equity","1’947’678.40","0.04","1’947’678.40","91’759.00","21.23","Korea (South)","Korea Exchange (Stock Market)","KRW"
"TPIA","CHANDRA ASRI PACIFIC","Materials","Equity","1’926’320.84","0.04","1’926’320.84","5’987’500.00","0.32","Indonesia","Indonesia Stock Exchange","IDR"
"NYKAA","FSN E-COMMERCE VENTURES LTD","Consumer Discretionary","Equity","1’919’683.99","0.04","1’919’683.99","745’263.00","2.58","India","National Stock Exchange Of India","INR"
"MER","MANILA ELECTRIC","Utilities","Equity","1’919’191.63","0.04","1’919’191.63","189’540.00","10.13","Philippines","Philippine Stock Exchange Inc.","PHP"
"ISCTR.E","TURKIYE IS BANKASI C","Financials","Equity","1’917’177.44","0.04","1’917’177.44","6’021’327.00","0.32","Turkey","Istanbul Stock Exchange","TRY"
"ISA","INTERCONEXION ELECTRICA SA","Utilities","Equity","1’917’539.88","0.04","1’917’539.88","259’211.00","7.40","Colombia","Bolsa De Valores De Colombia","COP"
"6488","GLOBALWAFERS LTD","Information Technology","Equity","1’889’106.88","0.04","1’889’106.88","139’700.00","13.52","Taiwan","Gretai Securities Market","TWD"
"TIINDIA","TUBE INVESTMENTS OF INDIA LTD","Consumer Discretionary","Equity","1’866’083.68","0.04","1’866’083.68","70’185.00","26.59","India","National Stock Exchange Of India","INR"
"BHEL","BHARAT HEAVY ELECTRICALS LTD","Industrials","Equity","1’861’555.09","0.04","1’861’555.09","665’803.00","2.80","India","National Stock Exchange Of India","INR"
"8010","THE COOPERATIVE INSURANCE","Financials","Equity","1’860’918.88","0.04","1’860’918.88","54’554.00","34.11","Saudi Arabia","Saudi Stock Exchange","SAR"
"LODHA","LODHA DEVELOPERS LTD","Real Estate","Equity","1’854’788.30","0.04","1’854’788.30","197’939.00","9.37","India","National Stock Exchange Of India","INR"
"ENRIN","SIEMENS ENERGY INDIA LTD","Industrials","Equity","1’851’843.96","0.04","1’851’843.96","61’215.00","30.25","India","National Stock Exchange Of India","INR"
"BREN","BARITO RENEWABLES ENERGY","Utilities","Equity","1’843’289.26","0.03","1’843’289.26","4’956’400.00","0.37","Indonesia","Indonesia Stock Exchange","IDR"
"SIEMENS","SIEMENS LTD","Industrials","Equity","1’839’352.43","0.03","1’839’352.43","53’017.00","34.69","India","National Stock Exchange Of India","INR"
"4300","DAR AL ARKAN REAL ESTATE DEVELOPME","Real Estate","Equity","1’838’823.96","0.03","1’838’823.96","367’804.00","5.00","Saudi Arabia","Saudi Stock Exchange","SAR"
"323410","KAKAOBANK CORP","Financials","Equity","1’837’860.93","0.03","1’837’860.93","115’084.00","15.97","Korea (South)","Korea Exchange (Stock Market)","KRW"
"NMDC","NMDC LTD","Materials","Equity","1’832’473.48","0.03","1’832’473.48","2’155’762.00","0.85","India","National Stock Exchange Of India","INR"
"OPAP","OPAP HOLDING SOCIETE ANONYME SA","Consumer Discretionary","Equity","1’829’581.58","0.03","1’829’581.58","108’022.00","16.94","Greece","Athens Exchange S.A. Cash Market","EUR"
"YKBNK.E","YAPI VE KREDI BANKASI A","Financials","Equity","1’829’046.73","0.03","1’829’046.73","2’322’574.00","0.79","Turkey","Istanbul Stock Exchange","TRY"
"GODREJPROP","GODREJ PROPERTIES LTD","Real Estate","Equity","1’809’228.58","0.03","1’809’228.58","106’043.00","17.06","India","National Stock Exchange Of India","INR"
"OIL","OIL INDIA LTD","Energy","Equity","1’803’088.77","0.03","1’803’088.77","354’276.00","5.09","India","National Stock Exchange Of India","INR"
"COLPAL","COLGATE PALMOLIVE INDIA LTD","Consumer Staples","Equity","1’793’286.75","0.03","1’793’286.75","84’712.00","21.17","India","National Stock Exchange Of India","INR"
"DABUR","DABUR INDIA LTD","Consumer Staples","Equity","1’781’832.43","0.03","1’781’832.43","363’262.00","4.91","India","National Stock Exchange Of India","INR"
"AIRARABIA","AIR ARABIA","Industrials","Equity","1’778’304.76","0.03","1’778’304.76","1’515’520.00","1.17","United Arab Emirates","Dubai Financial Market","AED"
"GMRAIRPORT","GMR AIRPORTS LTD","Industrials","Equity","1’775’366.97","0.03","1’775’366.97","1’838’915.00","0.97","India","National Stock Exchange Of India","INR"
"047050","POSCO INTERNATIONAL CORP","Industrials","Equity","1’771’425.36","0.03","1’771’425.36","35’896.00","49.35","Korea (South)","Korea Exchange (Stock Market)","KRW"
"0126Z0","SAMSUNG EPIS HOLDINGS LTD","Health Care","Equity","1’758’312.63","0.03","1’758’312.63","4’936.00","356.22","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ADNOCLS","ADNOC LOGISTICS & SERVICES PLC","Energy","Equity","1’745’165.62","0.03","1’745’165.62","1’259’365.00","1.39","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"PIIND","P.I. INDUSTRIES LTD","Materials","Equity","1’742’510.32","0.03","1’742’510.32","55’624.00","31.33","India","National Stock Exchange Of India","INR"
"ALKEM","ALKEM LABORATORIES LTD","Health Care","Equity","1’738’980.75","0.03","1’738’980.75","30’021.00","57.93","India","National Stock Exchange Of India","INR"
"IDEA","VODAFONE IDEA LTD","Communication","Equity","1’735’836.60","0.03","1’735’836.60","17’312’489.00","0.10","India","National Stock Exchange Of India","INR"
"532483","CANARA BANK LTD","Financials","Equity","1’735’446.96","0.03","1’735’446.96","1’191’348.00","1.46","India","Bse Ltd","INR"
"BOSCHLTD","BOSCH LTD","Consumer Discretionary","Equity","1’730’360.72","0.03","1’730’360.72","5’300.00","326.48","India","National Stock Exchange Of India","INR"
"UNIONBANK","UNION BANK OF INDIA LTD","Financials","Equity","1’725’875.84","0.03","1’725’875.84","917’678.00","1.88","India","National Stock Exchange Of India","INR"
"WAAREEENER","WAAREE ENERGIES LTD","Information Technology","Equity","1’719’242.88","0.03","1’719’242.88","58’297.00","29.49","India","National Stock Exchange Of India","INR"
"SAHOL.E","HACI OMER SABANCI HOLDING A","Financials","Equity","1’701’241.96","0.03","1’701’241.96","792’180.00","2.15","Turkey","Istanbul Stock Exchange","TRY"
"PETRONET","PETRONET LNG LTD","Energy","Equity","1’698’257.09","0.03","1’698’257.09","548’419.00","3.10","India","National Stock Exchange Of India","INR"
"161390","HANKOOK TIRE & TECHNOLOGY LTD","Consumer Discretionary","Equity","1’697’453.95","0.03","1’697’453.95","45’842.00","37.03","Korea (South)","Korea Exchange (Stock Market)","KRW"
"PRESTIGE","PRESTIGE ESTATES PROJECTS LTD","Real Estate","Equity","1’684’859.93","0.03","1’684’859.93","123’925.00","13.60","India","National Stock Exchange Of India","INR"
"GBK","GULF BANK","Financials","Equity","1’680’110.40","0.03","1’680’110.40","1’537’101.00","1.09","Kuwait","Kuwait Stock Exchange","KWD"
"GRUMAB","GRUMA","Consumer Staples","Equity","1’672’952.76","0.03","1’672’952.76","98’297.00","17.02","Mexico","Bolsa Mexicana De Valores","MXN"
