Fund Holdings as of,"26/Feb/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"AFE","AECI LTD","Materials","Equity","487,216.86","0.01","487,216.86","72,548.00","6.72","South Africa","Johannesburg Stock Exchange","ZAR"
"1030","SEAZEN GROUP LTD","Real Estate","Equity","487,247.07","0.01","487,247.07","1,636,000.00","0.30","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"1434","FORMOSA TAFFETA LTD","Consumer Discretionary","Equity","484,896.35","0.01","484,896.35","827,000.00","0.59","Taiwan","Taiwan Stock Exchange","TWD"
"002027","FOCUS MEDIA INFORMATION TECHNOLOGY","Communication","Equity","485,684.47","0.01","485,684.47","465,400.00","1.04","China","Shenzhen Stock Exchange","CNY"
"600436","ZHANGZHOU PIENTZEHUANG PHARMACEUTI","Health Care","Equity","483,630.04","0.01","483,630.04","20,300.00","23.82","China","Shanghai Stock Exchange","CNY"
"PAVREIT","PAVILION REAL ESTATE INVESTMENT TR","Real Estate","Equity","482,484.82","0.01","482,484.82","956,600.00","0.50","Malaysia","Bursa Malaysia","MYR"
"MCEMENT","MALAYAN CEMENT","Materials","Equity","481,940.81","0.01","481,940.81","219,300.00","2.20","Malaysia","Bursa Malaysia","MYR"
"348370","ENCHEM LTD","Materials","Equity","482,256.88","0.01","482,256.88","8,839.00","54.56","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"ENTEL","EMPRESA NACIONAL DE TELECOMUNICACI","Communication","Equity","481,098.12","0.01","481,098.12","105,928.00","4.54","Chile","Santiago Stock Exchange","CLP"
"601360","360 SECURITY TECHNOLOGY INC A","Information Technology","Equity","481,176.00","0.01","481,176.00","267,000.00","1.80","China","Shanghai Stock Exchange","CNY"
"600233","YTO EXPRESS GROUP LTD A","Industrials","Equity","479,683.71","0.01","479,683.71","177,400.00","2.70","China","Shanghai Stock Exchange","CNY"
"2867","MASSMUTUAL MERCURIES LIFE INSURANC","Financials","Equity","478,541.44","0.01","478,541.44","1,808,203.00","0.26","Taiwan","Taiwan Stock Exchange","TWD"
"AEGN","AEGEAN AIRLINES SA","Industrials","Equity","479,183.78","0.01","479,183.78","29,303.00","16.35","Greece","Athens Exchange S.A. Cash Market","EUR"
"4020","SAUDI REAL ESTATE","Real Estate","Equity","478,009.48","0.01","478,009.48","136,122.00","3.51","Saudi Arabia","Saudi Stock Exchange","SAR"
"214150","CLASSYS INC","Health Care","Equity","478,114.59","0.01","478,114.59","11,575.00","41.31","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"MGLU3","MAGAZINE LUIZA SA","Consumer Discretionary","Equity","476,912.31","0.01","476,912.31","255,967.00","1.86","Brazil","XBSP","BRL"
"CENTURYPLY","CENTURY PLYBOARDS INDIA LTD","Materials","Equity","477,110.06","0.01","477,110.06","56,816.00","8.40","India","National Stock Exchange Of India","INR"
"FIVESTAR","FIVE-STAR BUSINESS FINANCE LTD","Financials","Equity","477,157.11","0.01","477,157.11","102,409.00","4.66","India","National Stock Exchange Of India","INR"
"004000","LOTTE FINE CHEMICALS LTD","Materials","Equity","476,177.99","0.01","476,177.99","13,340.00","35.70","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ORVR3","ORIZON VALORIZACAO DE RESIDUOS SA","Industrials","Equity","475,341.55","0.01","475,341.55","32,458.00","14.64","Brazil","XBSP","BRL"
"SGML","SIGMA LITHIUM CORP","Materials","Equity","475,797.48","0.01","475,797.48","29,334.00","16.22","Brazil","NASDAQ","USD"
"600096","YUNNAN YUNTIANHUA LTD A","Materials","Equity","475,986.58","0.01","475,986.58","73,100.00","6.51","China","Shanghai Stock Exchange","CNY"
"000166","SHENWAN HONGYUAN GROUP LTD A","Financials","Equity","474,655.79","0.01","474,655.79","649,500.00","0.73","China","Shenzhen Stock Exchange","CNY"
"AP.R","AP THAILAND NON-VOTING DR PCL","Real Estate","Equity","474,164.65","0.01","474,164.65","1,565,500.00","0.30","Thailand","Stock Exchange Of Thailand","THB"
"KPRMILL","KPR MILL LTD","Consumer Discretionary","Equity","474,379.89","0.01","474,379.89","47,155.00","10.06","India","National Stock Exchange Of India","INR"
"6187","ALL RING TECH LTD","Information Technology","Equity","473,198.55","0.01","473,198.55","27,000.00","17.53","Taiwan","Gretai Securities Market","TWD"
"995","ANHUI EXPRESSWAY LTD H","Industrials","Equity","473,518.85","0.01","473,518.85","274,000.00","1.73","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"137400","PEOPLE&TECHNOLOGY INC","Industrials","Equity","472,228.55","0.01","472,228.55","12,401.00","38.08","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"TCAP.R","THANACHART CAPITAL NON-VOTING DR P","Financials","Equity","471,332.37","0.01","471,332.37","239,800.00","1.97","Thailand","Stock Exchange Of Thailand","THB"
"ERIS","ERIS LIFESCIENCES LTD","Health Care","Equity","471,413.95","0.01","471,413.95","31,488.00","14.97","India","National Stock Exchange Of India","INR"
"GABRIEL","GABRIEL INDIA LTD","Consumer Discretionary","Equity","470,608.04","0.01","470,608.04","42,330.00","11.12","India","National Stock Exchange Of India","INR"
"2606","U-MING MARINE TRANSPORT CORP","Industrials","Equity","470,875.65","0.01","470,875.65","221,000.00","2.13","Taiwan","Taiwan Stock Exchange","TWD"
"002648","SATELLITE CHEMICAL LTD A","Materials","Equity","470,918.11","0.01","470,918.11","139,056.00","3.39","China","Shenzhen Stock Exchange","CNY"
"CREDITACC","CREDITACCESS GRAMEEN LTD","Financials","Equity","469,875.29","0.01","469,875.29","31,908.00","14.73","India","National Stock Exchange Of India","INR"
"6049","POLY PROPERTY SERVICES LTD H","Real Estate","Equity","469,888.67","0.01","469,888.67","115,600.00","4.06","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"600048","POLY DEVELOPMENTS AND HOLDINGS GRO","Real Estate","Equity","470,114.15","0.01","470,114.15","475,100.00","0.99","China","Shanghai Stock Exchange","CNY"
"EDELWEISS","EDELWEISS FINANCIAL SERVICES LTD","Financials","Equity","468,768.84","0.01","468,768.84","360,557.00","1.30","India","National Stock Exchange Of India","INR"
"SPSETIA","S P SETIA","Real Estate","Equity","469,144.11","0.01","469,144.11","1,929,200.00","0.24","Malaysia","Bursa Malaysia","MYR"
"600415","ZHEJIANG CHINA COMMODITIES CITY GR","Consumer Discretionary","Equity","469,244.93","0.01","469,244.93","218,400.00","2.15","China","Shanghai Stock Exchange","CNY"
"6116","HANNSTAR DISPLAY CORP","Information Technology","Equity","469,276.86","0.01","469,276.86","1,580,000.00","0.30","Taiwan","Taiwan Stock Exchange","TWD"
"034230","PARADISE LTD","Consumer Discretionary","Equity","468,092.23","0.01","468,092.23","34,212.00","13.68","Korea (South)","Korea Exchange (Stock Market)","KRW"
"697","SHOUCHENG HOLDINGS LTD","Real Estate","Equity","467,194.15","0.01","467,194.15","1,700,000.00","0.27","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"SAPR4","CIA SANEAMENTO PREF","Utilities","Equity","467,762.88","0.01","467,762.88","273,620.00","1.71","Brazil","XBSP","BRL"
"002709","GUANGZHOU TINCI MATERIALS TECHNOLO","Materials","Equity","465,919.49","0.01","465,919.49","75,200.00","6.20","China","Shenzhen Stock Exchange","CNY"
"1666","TONG REN TANG TECHNOLOGIES LTD H","Health Care","Equity","464,977.69","0.01","464,977.69","823,000.00","0.56","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"EUR","EUR CASH","Cash and/or Derivatives","Cash","464,251.83","0.01","464,251.83","393,484.00","117.98","European Union","-","EUR"
"601825","SHANGHAI RURAL COMMERCIAL BANK LTD","Financials","Equity","464,021.31","0.01","464,021.31","379,300.00","1.22","China","Shanghai Stock Exchange","CNY"
"000538","YUNNAN BAIYAO GROUP LTD A","Health Care","Equity","464,351.48","0.01","464,351.48","56,480.00","8.22","China","Shenzhen Stock Exchange","CNY"
"MDIA3","M DIAS BRANCO INDUSTRIA SA","Consumer Staples","Equity","464,492.31","0.01","464,492.31","91,296.00","5.09","Brazil","XBSP","BRL"
"2230","SAUDI CHEMICAL","Health Care","Equity","463,543.21","0.01","463,543.21","235,885.00","1.97","Saudi Arabia","Saudi Stock Exchange","SAR"
"1681","CONSUN PHARMACEUTICAL GROUP LTD","Health Care","Equity","463,749.31","0.01","463,749.31","201,000.00","2.31","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"078600","DAEJOO ELECTRONIC MATERIALS LTD","Information Technology","Equity","462,293.91","0.01","462,293.91","6,810.00","67.88","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"1785","SOLAR APPLIED MATERIALS TECHNOLOGY","Materials","Equity","462,349.81","0.01","462,349.81","232,000.00","1.99","Taiwan","Gretai Securities Market","TWD"
"ANANTRAJ","ANANT RAJ LTD","Real Estate","Equity","461,531.93","0.01","461,531.93","78,298.00","5.89","India","National Stock Exchange Of India","INR"
"3020","YAMAMA SAUDI CEMENT","Materials","Equity","461,578.28","0.01","461,578.28","70,715.00","6.53","Saudi Arabia","Saudi Stock Exchange","SAR"
"2637","WISDOM MARINE LINES LTD","Industrials","Equity","461,837.17","0.01","461,837.17","198,000.00","2.33","Taiwan","Taiwan Stock Exchange","TWD"
"2015","FENG HSIN IRON & STEEL LTD","Materials","Equity","462,019.80","0.01","462,019.80","213,000.00","2.17","Taiwan","Taiwan Stock Exchange","TWD"
"002311","GUANGDONG HAID GROUP LTD A","Consumer Staples","Equity","462,045.07","0.01","462,045.07","59,000.00","7.83","China","Shenzhen Stock Exchange","CNY"
"600104","SAIC MOTOR CORP LTD A","Consumer Discretionary","Equity","460,238.53","0.01","460,238.53","220,200.00","2.09","China","Shanghai Stock Exchange","CNY"
"TECHNOE","TECHNO ELECTRIC AND ENGINEERING LT","Industrials","Equity","460,242.19","0.01","460,242.19","35,505.00","12.96","India","National Stock Exchange Of India","INR"
"000776","GF SECURITIES LTD A","Financials","Equity","459,281.18","0.01","459,281.18","151,000.00","3.04","China","Shenzhen Stock Exchange","CNY"
"SUNCON","SUNWAY CONSTRUCTION GROUP","Industrials","Equity","457,462.69","0.01","457,462.69","245,200.00","1.87","Malaysia","Bursa Malaysia","MYR"
"001979","CHINA MERCHANTS SHEKOU INDUSTRIAL","Real Estate","Equity","457,774.27","0.01","457,774.27","313,200.00","1.46","China","Shenzhen Stock Exchange","CNY"
"IGTI11","IGUATEMI UNIT SA","Real Estate","Equity","457,890.61","0.01","457,890.61","78,873.00","5.81","Brazil","XBSP","BRL"
"WHIRL","WHIRLPOOL OF INDIA LTD","Consumer Discretionary","Equity","455,983.74","0.01","455,983.74","45,901.00","9.93","India","National Stock Exchange Of India","INR"
"MWC","MANILA WATER INC","Utilities","Equity","456,424.67","0.01","456,424.67","622,000.00","0.73","Philippines","Philippine Stock Exchange Inc.","PHP"
"002558","GIANT NETWORK GROUP LTD A","Communication","Equity","456,506.77","0.01","456,506.77","83,200.00","5.49","China","Shenzhen Stock Exchange","CNY"
"HOMEFIRST","HOME FIRST FINANCE INDIA LTD","Financials","Equity","455,254.67","0.01","455,254.67","35,165.00","12.95","India","National Stock Exchange Of India","INR"
"AZZA3","AZZAS SA","Consumer Discretionary","Equity","455,333.71","0.01","455,333.71","88,281.00","5.16","Brazil","XBSP","BRL"
"1117","CHINA MODERN DAIRY HOLDINGS LTD","Consumer Staples","Equity","455,406.29","0.01","455,406.29","2,509,000.00","0.18","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"TURSG.E","TURKIYE SIGORTA ANONIM SIRKETI","Financials","Equity","455,407.22","0.01","455,407.22","1,609,133.00","0.28","Turkey","Istanbul Stock Exchange","TRY"
"ABREL","ADITYA BIRLA REAL ESTATE LTD","Real Estate","Equity","453,786.68","0.01","453,786.68","31,949.00","14.20","India","National Stock Exchange Of India","INR"
"MFCB","MEGA FIRST CORPORATION","Utilities","Equity","453,914.57","0.01","453,914.57","558,200.00","0.81","Malaysia","Bursa Malaysia","MYR"
"2005","SSY GROUP LTD","Health Care","Equity","452,893.28","0.01","452,893.28","1,332,000.00","0.34","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"002304","JIANGSU YANGHE BREWERY JOINT-STOCK","Consumer Staples","Equity","452,972.90","0.01","452,972.90","58,200.00","7.78","China","Shenzhen Stock Exchange","CNY"
"600438","TONGWEI LTD A","Information Technology","Equity","451,491.71","0.01","451,491.71","170,100.00","2.65","China","Shanghai Stock Exchange","CNY"
"178320","SEOJIN SYSTEM LTD","Information Technology","Equity","450,817.42","0.01","450,817.42","16,441.00","27.42","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"4342","JADWA REIT SAUDI FUND UNITS","Real Estate","Equity","449,491.01","0.01","449,491.01","144,083.00","3.12","Saudi Arabia","Saudi Stock Exchange","SAR"
"1215","CHAROEN POKPHAND ENTERPRISE(TAIWAN","Consumer Staples","Equity","449,521.00","0.01","449,521.00","92,000.00","4.89","Taiwan","Taiwan Stock Exchange","TWD"
"3680","GUDENG PRECISION INDUSTRIAL LTD","Information Technology","Equity","449,657.70","0.01","449,657.70","32,983.00","13.63","Taiwan","Gretai Securities Market","TWD"
"5388","SERCOMM CORP","Information Technology","Equity","449,966.36","0.01","449,966.36","169,000.00","2.66","Taiwan","Taiwan Stock Exchange","TWD"
"HAPV3","HAPVIDA PARTICIPACOES E INVESTIMEN","Health Care","Equity","448,781.01","0.01","448,781.01","214,653.00","2.09","Brazil","XBSP","BRL"
"601868","CHINA ENERGY ENGINEERING CORP LTD","Industrials","Equity","448,821.95","0.01","448,821.95","1,228,300.00","0.37","China","Shanghai Stock Exchange","CNY"
"RAINBOW","RAINBOW CHILDRENS MEDICARE LTD","Health Care","Equity","448,874.40","0.01","448,874.40","33,788.00","13.29","India","National Stock Exchange Of India","INR"
"000100","TCL TECHNOLOGY GROUP CORP A","Information Technology","Equity","449,290.39","0.01","449,290.39","637,750.00","0.70","China","Shenzhen Stock Exchange","CNY"
"SUMICHEM","SUMITOMO CHEMICAL INDIA LTD","Materials","Equity","447,795.15","0.01","447,795.15","100,608.00","4.45","India","National Stock Exchange Of India","INR"
"002920","HUIZHOU DESAY SV AUTOMOTIVE LTD A","Consumer Discretionary","Equity","447,902.60","0.01","447,902.60","24,500.00","18.28","China","Shenzhen Stock Exchange","CNY"
"000975","SHANJIN INTERNATIONAL GOLD LTD A","Materials","Equity","448,420.00","0.01","448,420.00","100,000.00","4.48","China","Shenzhen Stock Exchange","CNY"
"ZEEL","ZEE ENTERTAINMENT ENTERPRISES LTD","Communication","Equity","447,441.16","0.01","447,441.16","465,433.00","0.96","India","National Stock Exchange Of India","INR"
"PIK","PICK N PAY STORES LTD","Consumer Staples","Equity","447,443.09","0.01","447,443.09","359,476.00","1.24","South Africa","Johannesburg Stock Exchange","ZAR"
"2548","HUAKU DEVELOPMENT LTD","Real Estate","Equity","447,626.80","0.01","447,626.80","129,360.00","3.46","Taiwan","Taiwan Stock Exchange","TWD"
"CCET.R","CAL-COMP ELECTRONICS (THAILAND) NO","Information Technology","Equity","446,697.28","0.01","446,697.28","2,411,000.00","0.19","Thailand","Stock Exchange Of Thailand","THB"
"3413","FOXSEMICON INTEGRATED TECHNOLOGY I","Information Technology","Equity","445,483.96","0.01","445,483.96","44,000.00","10.12","Taiwan","Taiwan Stock Exchange","TWD"
"ULKER.E","ULKER BISKUVI SANAYI A","Consumer Staples","Equity","444,585.72","0.01","444,585.72","153,990.00","2.89","Turkey","Istanbul Stock Exchange","TRY"
"1409","SHINKONG SYNTHETIC FIBERS CORP","Materials","Equity","444,912.05","0.01","444,912.05","893,000.00","0.50","Taiwan","Taiwan Stock Exchange","TWD"
"001430","SEAH BESTEEL HDS CORP","Materials","Equity","443,983.03","0.01","443,983.03","9,202.00","48.25","Korea (South)","Korea Exchange (Stock Market)","KRW"
"1811","CGN NEW ENERGY HOLDINGS LTD","Utilities","Equity","443,061.11","0.01","443,061.11","1,308,000.00","0.34","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"SYRMA","SYRMA SGS TECHNOLOGY LTD","Information Technology","Equity","443,115.23","0.01","443,115.23","48,333.00","9.17","India","National Stock Exchange Of India","INR"
"2838","UNION BANK OF TAIWAN","Financials","Equity","442,300.72","0.01","442,300.72","681,711.00","0.65","Taiwan","Taiwan Stock Exchange","TWD"
"KAJARIACER","KAJARIA CERAMICS LTD","Industrials","Equity","442,386.78","0.01","442,386.78","41,795.00","10.58","India","National Stock Exchange Of India","INR"
"7200","AL MOAMMAR INFORMATION SYSTEMS","Information Technology","Equity","442,028.85","0.01","442,028.85","10,730.00","41.20","Saudi Arabia","Saudi Stock Exchange","SAR"
"002236","ZHEJIANG DAHUA TECHNOLOGY LTD A","Information Technology","Equity","440,555.12","0.01","440,555.12","156,500.00","2.82","China","Shenzhen Stock Exchange","CNY"
"GRSE","GARDEN REACH SHIPBUILDERS & ENGINE","Industrials","Equity","440,663.95","0.01","440,663.95","16,223.00","27.16","India","National Stock Exchange Of India","INR"
"2014","CHUNG HUNG STEEL CORP","Materials","Equity","439,051.94","0.01","439,051.94","755,000.00","0.58","Taiwan","Taiwan Stock Exchange","TWD"
"APLLTD","ALEMBIC PHARMACEUTICALS LTD","Health Care","Equity","438,091.92","0.01","438,091.92","54,590.00","8.03","India","National Stock Exchange Of India","INR"
"EQU","EQUITES PROP FUND LTD","Real Estate","Equity","438,380.96","0.01","438,380.96","372,262.00","1.18","South Africa","Johannesburg Stock Exchange","ZAR"
"GRUPOARGOS","INVERSIONES ARGOS SA","Materials","Equity","438,582.45","0.01","438,582.45","97,357.00","4.50","Colombia","Bolsa De Valores De Colombia","COP"
"MAPI","MITRA ADIPERKASA","Consumer Discretionary","Equity","438,787.82","0.01","438,787.82","5,655,300.00","0.08","Indonesia","Indonesia Stock Exchange","IDR"
"TITAGARH","TITAGARH RAIL SYSTEMS LTD","Industrials","Equity","438,832.94","0.01","438,832.94","55,979.00","7.84","India","National Stock Exchange Of India","INR"
"6004","CATRION CATERING HOLDING CO","Industrials","Equity","437,265.80","0.01","437,265.80","21,479.00","20.36","Saudi Arabia","Saudi Stock Exchange","SAR"
"601179","CHINA XD ELECTRIC LTD A","Industrials","Equity","437,346.02","0.01","437,346.02","186,200.00","2.35","China","Shanghai Stock Exchange","CNY"
"601919","COSCO SHIPPING HOLDINGS LTD A","Industrials","Equity","436,738.81","0.01","436,738.81","198,280.00","2.20","China","Shanghai Stock Exchange","CNY"
"WBO","WBH OVCON LTD","Industrials","Equity","436,811.15","0.01","436,811.15","33,074.00","13.21","South Africa","Johannesburg Stock Exchange","ZAR"
"008930","HANMI SCIENCE LTD","Health Care","Equity","436,924.16","0.01","436,924.16","13,256.00","32.96","Korea (South)","Korea Exchange (Stock Market)","KRW"
"GPIL","GODAWARI POWER AND ISPAT LTD","Materials","Equity","435,391.21","0.01","435,391.21","145,404.00","2.99","India","National Stock Exchange Of India","INR"
"601168","WESTERN MINING LTD A","Materials","Equity","434,096.29","0.01","434,096.29","88,000.00","4.93","China","Shanghai Stock Exchange","CNY"
"600703","SANAN OPTOELECTRONICS LTD A","Information Technology","Equity","433,481.54","0.01","433,481.54","183,300.00","2.36","China","Shanghai Stock Exchange","CNY"
"SAGILITY","SAGILITY LTD","Industrials","Equity","433,499.25","0.01","433,499.25","976,011.00","0.44","India","National Stock Exchange Of India","INR"
"NCC","NCC LTD","Industrials","Equity","433,582.03","0.01","433,582.03","256,884.00","1.69","India","National Stock Exchange Of India","INR"
"SCHNEIDER","SCHNEIDER ELECTRIC INFRASTRUCTURE","Industrials","Equity","432,634.25","0.01","432,634.25","43,793.00","9.88","India","National Stock Exchange Of India","INR"
"600016","CHINA MINSHENG BANKING CORP LTD A","Financials","Equity","431,791.63","0.01","431,791.63","761,400.00","0.57","China","Shanghai Stock Exchange","CNY"
"2013","WEIMOB INC","Information Technology","Equity","432,132.22","0.01","432,132.22","1,770,000.00","0.24","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"EMTK","ELANG MAHKOTA TEKNOLOGI","Communication","Equity","430,845.12","0.01","430,845.12","8,020,900.00","0.05","Indonesia","Indonesia Stock Exchange","IDR"
"281740","LAKE MATERIALS LTD","Materials","Equity","430,929.42","0.01","430,929.42","26,204.00","16.45","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"FLRY3","FLEURY SA","Health Care","Equity","431,386.43","0.01","431,386.43","128,659.00","3.35","Brazil","XBSP","BRL"
"294870","HDC OP","Industrials","Equity","431,463.94","0.01","431,463.94","25,215.00","17.11","Korea (South)","Korea Exchange (Stock Market)","KRW"
"SPALI.R","SUPALAI NON-VOTING DR PCL","Real Estate","Equity","431,498.63","0.01","431,498.63","735,800.00","0.59","Thailand","Stock Exchange Of Thailand","THB"
"601958","JINDUICHENG MOLYBDENUM LTD A","Materials","Equity","430,237.66","0.01","430,237.66","132,000.00","3.26","China","Shanghai Stock Exchange","CNY"
"000301","JIANGSU EASTERN SHENGHONG LTD A","Materials","Equity","430,465.96","0.01","430,465.96","226,900.00","1.90","China","Shenzhen Stock Exchange","CNY"
"INTELLECT","INTELLECT DESIGN ARENA LTD","Information Technology","Equity","429,247.58","0.01","429,247.58","55,694.00","7.71","India","National Stock Exchange Of India","INR"
"PHP","PHP CASH","Cash and/or Derivatives","Cash","428,574.38","0.01","428,574.38","24,705,170.00","1.73","Philippines","-","PHP"
"601628","CHINA LIFE INSURANCE LTD A","Financials","Equity","428,892.98","0.01","428,892.98","65,500.00","6.55","China","Shanghai Stock Exchange","CNY"
"RLO","REUNERT LTD","Industrials","Equity","428,926.04","0.01","428,926.04","102,094.00","4.20","South Africa","Johannesburg Stock Exchange","ZAR"
"9921","GIANT MANUFACTURING LTD","Consumer Discretionary","Equity","429,132.45","0.01","429,132.45","163,937.00","2.62","Taiwan","Taiwan Stock Exchange","TWD"
"570","CHINA TRADITIONAL CHI MEDICINE CO","Health Care","Equity","427,584.27","0.01","427,584.27","1,656,000.00","0.26","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"SJVN","SJVN LTD","Utilities","Equity","427,062.19","0.01","427,062.19","524,252.00","0.81","India","National Stock Exchange Of India","INR"
"603296","HUAQIN TECHNOLOGY LTD A","Information Technology","Equity","427,188.75","0.01","427,188.75","31,700.00","13.48","China","Shanghai Stock Exchange","CNY"
"600741","HUAYU AUTOMOTIVE SYSTEMS LTD A","Consumer Discretionary","Equity","427,320.44","0.01","427,320.44","149,700.00","2.85","China","Shanghai Stock Exchange","CNY"
"AIIL","AUTHUM INVESTMENT AND INFRASTRUCTU","Financials","Equity","425,084.21","0.01","425,084.21","78,878.00","5.39","India","National Stock Exchange Of India","INR"
"6278","TAIWAN SURFACE MOUNTING TECHNOLOGY","Information Technology","Equity","422,767.61","0.01","422,767.61","130,000.00","3.25","Taiwan","Taiwan Stock Exchange","TWD"
"2669","CHINA OVERSEAS PROPERTY HOLDINGS L","Real Estate","Equity","422,999.25","0.01","422,999.25","775,000.00","0.55","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"KRE","KUWAIT REAL EST","Real Estate","Equity","421,337.43","0.01","421,337.43","374,685.00","1.12","Kuwait","Kuwait Stock Exchange","KWD"
"5234","DAXIN MATERIALS CORP","Materials","Equity","421,630.19","0.01","421,630.19","31,000.00","13.60","Taiwan","Taiwan Stock Exchange","TWD"
"601877","ZHEJIANG CHINT ELECTRICS LTD A","Industrials","Equity","418,919.00","0.01","418,919.00","88,000.00","4.76","China","Shanghai Stock Exchange","CNY"
"2314","LEE & MAN PAPER MANUFACTURING LTD","Materials","Equity","419,117.25","0.01","419,117.25","828,000.00","0.51","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"USIM5","USINAS SIDERURGICAS DE MINAS GERAI","Materials","Equity","416,431.74","0.01","416,431.74","309,868.00","1.34","Brazil","XBSP","BRL"
"ASTRAZEN","ASTRAZENECA PHARMA INDIA LTD","Health Care","Equity","416,683.92","0.01","416,683.92","4,281.00","97.33","India","National Stock Exchange Of India","INR"
"GMAT3","GRUPO MATEUS SA","Consumer Staples","Equity","415,487.22","0.01","415,487.22","368,333.00","1.13","Brazil","XBSP","BRL"
"108320","LX SEMICON LTD","Information Technology","Equity","415,509.66","0.01","415,509.66","9,745.00","42.64","Korea (South)","Korea Exchange (Stock Market)","KRW"
"JSMR","JASA MARGA","Industrials","Equity","414,652.22","0.01","414,652.22","1,862,600.00","0.22","Indonesia","Indonesia Stock Exchange","IDR"
"HEAL","MEDIKALOKA HERMINA","Health Care","Equity","413,852.10","0.01","413,852.10","5,293,200.00","0.08","Indonesia","Indonesia Stock Exchange","IDR"
"AKTR","AKTOR SA HOLDING COMPANY TECHNICAL","Industrials","Equity","414,318.16","0.01","414,318.16","32,942.00","12.58","Greece","Athens Exchange S.A. Cash Market","EUR"
"000120","CJ LOGISTICS CORP","Industrials","Equity","413,229.43","0.01","413,229.43","4,381.00","94.32","Korea (South)","Korea Exchange (Stock Market)","KRW"
"3396","LEGEND HOLDINGS CORP H","Information Technology","Equity","413,282.12","0.01","413,282.12","355,300.00","1.16","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"VOLTAMP","VOLTAMP TRANSFORMERS LTD","Industrials","Equity","413,385.51","0.01","413,385.51","4,174.00","99.04","India","National Stock Exchange Of India","INR"
"ONESOURCE","ONESOURCE SPECIALTY PHARMA LTD","Health Care","Equity","413,434.68","0.01","413,434.68","28,417.00","14.55","India","National Stock Exchange Of India","INR"
"STAR","STRIDES PHARMA SCIENCE LTD","Health Care","Equity","413,624.74","0.01","413,624.74","43,564.00","9.49","India","National Stock Exchange Of India","INR"
"073240","KUMHO TIREINC INC","Consumer Discretionary","Equity","411,540.59","0.01","411,540.59","82,653.00","4.98","Korea (South)","Korea Exchange (Stock Market)","KRW"
"LMW","LMW LTD","Industrials","Equity","411,275.05","0.01","411,275.05","2,412.00","170.51","India","National Stock Exchange Of India","INR"
"SYNGENE","SYNGENE INTERNATIONAL LTD","Health Care","Equity","409,862.65","0.01","409,862.65","87,491.00","4.68","India","National Stock Exchange Of India","INR"
"SMU","SMU SA","Consumer Staples","Equity","409,979.91","0.01","409,979.91","2,338,195.00","0.18","Chile","Santiago Stock Exchange","CLP"
"9898","WEIBO CLASS A CORP","Communication","Equity","410,579.38","0.01","410,579.38","41,207.00","9.96","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"6010","NATIONAL AGRICULTURE DEVELOPMENT","Consumer Staples","Equity","409,045.76","0.01","409,045.76","89,191.00","4.59","Saudi Arabia","Saudi Stock Exchange","SAR"
"MIKA","MITRA KELUARGA KARYASEHAT","Health Care","Equity","409,496.87","0.01","409,496.87","3,063,000.00","0.13","Indonesia","Indonesia Stock Exchange","IDR"
"PVRINOX","PVR INOX LTD","Communication","Equity","409,672.43","0.01","409,672.43","36,078.00","11.36","India","National Stock Exchange Of India","INR"
"SOKM.E","SOK MARKETLER TICARET","Consumer Staples","Equity","408,773.52","0.01","408,773.52","270,572.00","1.51","Turkey","Istanbul Stock Exchange","TRY"
"600015","HUA XIA BANK LTD A","Financials","Equity","407,503.87","0.01","407,503.87","418,000.00","0.97","China","Shanghai Stock Exchange","CNY"
"2081","ALKHORAYEF WATER & POWER TECHNOLOG","Utilities","Equity","407,686.91","0.01","407,686.91","13,238.00","30.80","Saudi Arabia","Saudi Stock Exchange","SAR"
"MKHZN","THE PUBLIC WAREHOUSING (AGILITY)","Industrials","Equity","406,558.44","0.01","406,558.44","903,856.00","0.45","Kuwait","Kuwait Stock Exchange","KWD"
"DXCO3","DEXCO SA","Materials","Equity","406,021.40","0.01","406,021.40","372,132.00","1.09","Brazil","XBSP","BRL"
"ISMEN.E","IS YATIRIM MENKUL DEGERLER A","Financials","Equity","406,367.09","0.01","406,367.09","357,955.00","1.14","Turkey","Istanbul Stock Exchange","TRY"
