Fund Holdings as of,"26/Feb/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"ASML","ASML HOLDING NV","Information Technology","Equity","236,904,252.00","4.44","236,904,252.00","192,230.00","1,232.40","Netherlands","Euronext Amsterdam","EUR"
"ROG","ROCHE HOLDING PAR AG","Health Care","Equity","138,559,756.84","2.60","138,559,756.84","347,889.00","398.29","Switzerland","SIX Swiss Exchange","CHF"
"HSBA","HSBC HOLDINGS PLC","Financials","Equity","136,492,900.16","2.56","136,492,900.16","8,524,992.00","16.01","United Kingdom","London Stock Exchange","GBP"
"AZN","ASTRAZENECA PLC","Health Care","Equity","132,888,751.74","2.49","132,888,751.74","767,918.00","173.05","United Kingdom","London Stock Exchange","GBP"
"NOVN","NOVARTIS","Health Care","Equity","132,108,268.90","2.48","132,108,268.90","941,474.00","140.32","Switzerland","SIX Swiss Exchange","CHF"
"SHEL","SHELL PLC","Energy","Equity","99,025,612.04","1.86","99,025,612.04","2,859,281.00","34.63","United Kingdom","London Stock Exchange","GBP"
"SIE","SIEMENS N AG","Industrials","Equity","93,576,195.05","1.75","93,576,195.05","376,337.00","248.65","Germany","Xetra","EUR"
"SAP","SAP","Information Technology","Equity","89,059,095.28","1.67","89,059,095.28","517,124.00","172.22","Germany","Xetra","EUR"
"SAN","BANCO SANTANDER SA","Financials","Equity","81,819,205.94","1.53","81,819,205.94","7,372,428.00","11.10","Spain","Bolsa De Madrid","EUR"
"SU","SCHNEIDER ELECTRIC","Industrials","Equity","74,173,947.10","1.39","74,173,947.10","271,799.00","272.90","France","Nyse Euronext - Euronext Paris","EUR"
"ALV","ALLIANZ","Financials","Equity","73,601,188.70","1.38","73,601,188.70","191,321.00","384.70","Germany","Xetra","EUR"
"MC","LVMH","Consumer Discretionary","Equity","68,359,236.40","1.28","68,359,236.40","123,929.00","551.60","France","Nyse Euronext - Euronext Paris","EUR"
"TTE","TOTALENERGIES","Energy","Equity","66,520,335.35","1.25","66,520,335.35","984,757.00","67.55","France","Nyse Euronext - Euronext Paris","EUR"
"IBE","IBERDROLA SA","Utilities","Equity","64,169,804.45","1.20","64,169,804.45","3,200,489.00","20.05","Spain","Bolsa De Madrid","EUR"
"ABBN","ABB LTD","Industrials","Equity","60,208,787.08","1.13","60,208,787.08","773,721.00","77.82","Switzerland","SIX Swiss Exchange","CHF"
"DTE","DEUTSCHE TELEKOM N AG","Communication","Equity","60,056,340.06","1.13","60,056,340.06","1,824,866.00","32.91","Germany","Xetra","EUR"
"BBVA","BANCO BILBAO VIZCAYA ARGENTARIA SA","Financials","Equity","57,195,333.90","1.07","57,195,333.90","2,845,539.00","20.10","Spain","Bolsa De Madrid","EUR"
"UBSG","UBS GROUP AG","Financials","Equity","55,465,204.73","1.04","55,465,204.73","1,567,152.00","35.39","Switzerland","SIX Swiss Exchange","CHF"
"AI","LAIR LIQUIDE SOCIETE ANONYME POUR","Materials","Equity","51,263,764.00","0.96","51,263,764.00","285,592.00","179.50","France","Nyse Euronext - Euronext Paris","EUR"
"UCG","UNICREDIT","Financials","Equity","51,045,312.96","0.96","51,045,312.96","692,046.00","73.76","Italy","Borsa Italiana","EUR"
"NOVO B","NOVO NORDISK CLASS B","Health Care","Equity","50,933,452.03","0.95","50,933,452.03","1,594,980.00","31.93","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"GSK","GLAXOSMITHKLINE","Health Care","Equity","50,000,522.57","0.94","50,000,522.57","2,014,683.00","24.82","United Kingdom","London Stock Exchange","GBP"
"BNP","BNP PARIBAS SA","Financials","Equity","48,213,269.10","0.90","48,213,269.10","500,657.00","96.30","France","Nyse Euronext - Euronext Paris","EUR"
"OR","LOREAL SA","Consumer Staples","Equity","47,271,908.10","0.89","47,271,908.10","118,938.00","397.45","France","Nyse Euronext - Euronext Paris","EUR"
"RIO","RIO TINTO PLC","Materials","Equity","46,468,703.95","0.87","46,468,703.95","557,187.00","83.40","United Kingdom","London Stock Exchange","GBP"
"ZURN","ZURICH INSURANCE GROUP LTD","Financials","Equity","45,809,647.25","0.86","45,809,647.25","72,253.00","634.02","Switzerland","SIX Swiss Exchange","CHF"
"SAN","SANOFI SA","Health Care","Equity","44,372,062.08","0.83","44,372,062.08","548,616.00","80.88","France","Nyse Euronext - Euronext Paris","EUR"
"ISP","INTESA SANPAOLO","Financials","Equity","41,376,063.80","0.78","41,376,063.80","7,030,767.00","5.88","Italy","Borsa Italiana","EUR"
"ENEL","ENEL","Utilities","Equity","40,990,517.57","0.77","40,990,517.57","4,032,912.00","10.16","Italy","Borsa Italiana","EUR"
"NG.","NATIONAL GRID PLC","Utilities","Equity","38,872,278.66","0.73","38,872,278.66","2,448,882.00","15.87","United Kingdom","London Stock Exchange","GBP"
"RHM","RHEINMETALL AG","Industrials","Equity","38,252,574.00","0.72","38,252,574.00","22,851.00","1,674.00","Germany","Xetra","EUR"
"BARC","BARCLAYS PLC","Financials","Equity","37,557,372.29","0.70","37,557,372.29","6,938,197.00","5.41","United Kingdom","London Stock Exchange","GBP"
"INGA","ING GROEP NV","Financials","Equity","37,244,053.44","0.70","37,244,053.44","1,491,552.00","24.97","Netherlands","Euronext Amsterdam","EUR"
"EL","ESSILORLUXOTTICA SA","Health Care","Equity","35,828,235.30","0.67","35,828,235.30","149,721.00","239.30","France","Nyse Euronext - Euronext Paris","EUR"
"MUV2","MUENCHENER RUECKVERSICHERUNGS-GESE","Financials","Equity","35,389,637.40","0.66","35,389,637.40","64,509.00","548.60","Germany","Xetra","EUR"
"DG","VINCI SA","Industrials","Equity","35,053,402.80","0.66","35,053,402.80","246,248.00","142.35","France","Nyse Euronext - Euronext Paris","EUR"
"CS","AXA SA","Financials","Equity","34,989,970.68","0.66","34,989,970.68","856,338.00","40.86","France","Nyse Euronext - Euronext Paris","EUR"
"LLOY","LLOYDS BANKING GROUP PLC","Financials","Equity","34,899,442.17","0.65","34,899,442.17","29,049,194.00","1.20","United Kingdom","London Stock Exchange","GBP"
"ABI","ANHEUSER-BUSCH INBEV SA","Consumer Staples","Equity","32,898,263.20","0.62","32,898,263.20","487,960.00","67.42","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"SPOT","SPOTIFY TECHNOLOGY SA","Communication","Equity","32,427,612.96","0.61","32,427,612.96","77,191.00","420.10","Sweden","New York Stock Exchange Inc.","USD"
"RMS","HERMES INTERNATIONAL","Consumer Discretionary","Equity","32,212,220.00","0.60","32,212,220.00","15,637.00","2,060.00","France","Nyse Euronext - Euronext Paris","EUR"
"INVE B","INVESTOR CLASS B","Financials","Equity","31,554,118.36","0.59","31,554,118.36","899,070.00","35.10","Sweden","Nasdaq Omx Nordic","SEK"
"IFX","INFINEON TECHNOLOGIES AG","Information Technology","Equity","30,205,328.79","0.57","30,205,328.79","645,827.00","46.77","Germany","Xetra","EUR"
"GLEN","GLENCORE PLC","Materials","Equity","30,006,693.26","0.56","30,006,693.26","4,985,819.00","6.02","United Kingdom","London Stock Exchange","GBP"
"DBK","DEUTSCHE BANK AG","Financials","Equity","28,601,870.08","0.54","28,601,870.08","921,452.00","31.04","Germany","Xetra","EUR"
"NWG","NATWEST GROUP PLC","Financials","Equity","28,479,490.35","0.53","28,479,490.35","3,960,974.00","7.19","United Kingdom","London Stock Exchange","GBP"
"PRX","PROSUS NV CLASS N","Consumer Discretionary","Equity","28,293,545.94","0.53","28,293,545.94","648,637.00","43.62","Netherlands","Euronext Amsterdam","EUR"
"ENGI","ENGIE SA","Utilities","Equity","26,620,674.87","0.50","26,620,674.87","901,479.00","29.53","France","Nyse Euronext - Euronext Paris","EUR"
"GLE","SOCIETE GENERALE SA","Financials","Equity","26,593,701.00","0.50","26,593,701.00","353,170.00","75.30","France","Nyse Euronext - Euronext Paris","EUR"
"REL","RELX PLC","Industrials","Equity","26,029,850.21","0.49","26,029,850.21","900,122.00","28.92","United Kingdom","London Stock Exchange","GBP"
"VOLV B","VOLVO CLASS B","Industrials","Equity","25,711,441.95","0.48","25,711,441.95","783,818.00","32.80","Sweden","Nasdaq Omx Nordic","SEK"
"NDA FI","NORDEA BANK","Financials","Equity","25,639,856.38","0.48","25,639,856.38","1,542,247.00","16.63","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"ATCO A","ATLAS COPCO CLASS A","Industrials","Equity","24,282,363.72","0.46","24,282,363.72","1,332,226.00","18.23","Sweden","Nasdaq Omx Nordic","SEK"
"DHL","DEUTSCHE POST AG","Industrials","Equity","23,731,507.90","0.44","23,731,507.90","476,345.00","49.82","Germany","Xetra","EUR"
"AAL","ANGLO AMERICAN PLC","Materials","Equity","23,481,463.40","0.44","23,481,463.40","555,184.00","42.30","United Kingdom","London Stock Exchange","GBP"
"RKT","RECKITT BENCKISER GROUP PLC","Consumer Staples","Equity","23,405,310.07","0.44","23,405,310.07","321,025.00","72.91","United Kingdom","London Stock Exchange","GBP"
"LSEG","LONDON STOCK EXCHANGE GROUP PLC","Financials","Equity","22,613,592.79","0.42","22,613,592.79","232,296.00","97.35","United Kingdom","London Stock Exchange","GBP"
"DSV","DSV","Industrials","Equity","22,071,070.16","0.41","22,071,070.16","100,893.00","218.76","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"EOAN","E.ON N","Utilities","Equity","21,931,889.04","0.41","21,931,889.04","1,109,352.00","19.77","Germany","Xetra","EUR"
"CPG","COMPASS GROUP PLC","Consumer Discretionary","Equity","21,694,899.35","0.41","21,694,899.35","840,790.00","25.80","United Kingdom","London Stock Exchange","GBP"
"MBG","MERCEDES-BENZ GROUP N AG","Consumer Discretionary","Equity","21,106,070.00","0.40","21,106,070.00","357,730.00","59.00","Germany","Xetra","EUR"
"DB1","DEUTSCHE BOERSE AG","Financials","Equity","21,094,851.00","0.40","21,094,851.00","93,134.00","226.50","Germany","Xetra","EUR"
"SREN","SWISS RE LTD","Financials","Equity","21,020,765.45","0.39","21,020,765.45","146,433.00","143.55","Switzerland","SIX Swiss Exchange","CHF"
"CABK","CAIXABANK SA","Financials","Equity","20,638,323.74","0.39","20,638,323.74","1,938,781.00","10.65","Spain","Bolsa De Madrid","EUR"
"STAN","STANDARD CHARTERED PLC","Financials","Equity","20,528,869.42","0.38","20,528,869.42","975,238.00","21.05","United Kingdom","London Stock Exchange","GBP"
"LONN","LONZA GROUP AG","Health Care","Equity","20,327,574.02","0.38","20,327,574.02","34,882.00","582.75","Switzerland","SIX Swiss Exchange","CHF"
"LR","LEGRAND SA","Industrials","Equity","20,066,304.85","0.38","20,066,304.85","130,343.00","153.95","France","Nyse Euronext - Euronext Paris","EUR"
"DGE","DIAGEO PLC","Consumer Staples","Equity","20,031,214.21","0.38","20,031,214.21","1,102,796.00","18.16","United Kingdom","London Stock Exchange","GBP"
"HOLN","HOLCIM LTD AG","Materials","Equity","20,021,776.27","0.38","20,021,776.27","254,215.00","78.76","Switzerland","SIX Swiss Exchange","CHF"
"RACE","FERRARI NV","Consumer Discretionary","Equity","19,869,212.40","0.37","19,869,212.40","62,169.00","319.60","Italy","Borsa Italiana","EUR"
"ARGX","ARGENX","Health Care","Equity","19,818,844.00","0.37","19,818,844.00","30,397.00","652.00","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"SAND","SANDVIK","Industrials","Equity","19,816,711.53","0.37","19,816,711.53","531,865.00","37.26","Sweden","Nasdaq Omx Nordic","SEK"
"HLN","HALEON PLC","Health Care","Equity","19,762,815.11","0.37","19,762,815.11","4,377,471.00","4.51","United Kingdom","London Stock Exchange","GBP"
"ENI","ENI","Energy","Equity","19,659,597.64","0.37","19,659,597.64","1,015,580.00","19.36","Italy","Borsa Italiana","EUR"
"SGO","COMPAGNIE DE SAINT GOBAIN SA","Industrials","Equity","19,451,428.40","0.36","19,451,428.40","223,940.00","86.86","France","Nyse Euronext - Euronext Paris","EUR"
"III","3I GROUP PLC","Financials","Equity","18,370,397.18","0.34","18,370,397.18","490,226.00","37.47","United Kingdom","London Stock Exchange","GBP"
"SSE","SSE PLC","Utilities","Equity","18,350,457.70","0.34","18,350,457.70","594,979.00","30.84","United Kingdom","London Stock Exchange","GBP"
"AD","KONINKLIJKE AHOLD DELHAIZE NV","Consumer Staples","Equity","18,202,332.48","0.34","18,202,332.48","444,176.00","40.98","Netherlands","Euronext Amsterdam","EUR"
"TSCO","TESCO PLC","Consumer Staples","Equity","18,199,379.43","0.34","18,199,379.43","3,276,468.00","5.55","United Kingdom","London Stock Exchange","GBP"
"ALC","ALCON INC","Health Care","Equity","18,134,058.68","0.34","18,134,058.68","247,974.00","73.13","Switzerland","SIX Swiss Exchange","CHF"
"ASSA B","ASSA ABLOY B","Industrials","Equity","17,872,021.32","0.33","17,872,021.32","498,327.00","35.86","Sweden","Nasdaq Omx Nordic","SEK"
"EUR","EUR CASH","Cash and/or Derivatives","Cash","17,616,078.26","0.33","17,616,078.26","17,616,078.00","100.00","European Union","-","EUR"
"PRU","PRUDENTIAL PLC","Financials","Equity","16,789,142.56","0.31","16,789,142.56","1,280,307.00","13.11","United Kingdom","London Stock Exchange","GBP"
"ASM","ASM INTERNATIONAL NV","Information Technology","Equity","16,417,247.00","0.31","16,417,247.00","23,221.00","707.00","Netherlands","Euronext Amsterdam","EUR"
"ORA","ORANGE SA","Communication","Equity","16,307,187.20","0.31","16,307,187.20","914,080.00","17.84","France","Nyse Euronext - Euronext Paris","EUR"
"NOKIA","NOKIA","Information Technology","Equity","16,291,987.30","0.31","16,291,987.30","2,614,247.00","6.23","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"SDZ","SANDOZ GROUP AG","Health Care","Equity","15,870,456.41","0.30","15,870,456.41","205,975.00","77.05","Switzerland","SIX Swiss Exchange","CHF"
"FER","FERROVIAL","Industrials","Equity","15,803,169.94","0.30","15,803,169.94","251,723.00","62.78","Spain","Bolsa De Madrid","EUR"
"UCB","UCB SA","Health Care","Equity","15,653,919.60","0.29","15,653,919.60","63,019.00","248.40","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"EBS","ERSTE GROUP BANK AG","Financials","Equity","15,597,187.20","0.29","15,597,187.20","150,552.00","103.60","Austria","Wiener Boerse Ag","EUR"
"G","ASSICURAZIONI GENERALI","Financials","Equity","15,413,560.80","0.29","15,413,560.80","424,616.00","36.30","Italy","Borsa Italiana","EUR"
"GIVN","GIVAUDAN SA","Materials","Equity","15,147,622.54","0.28","15,147,622.54","4,525.00","3,347.54","Switzerland","SIX Swiss Exchange","CHF"
"DANSKE","DANSKE BANK","Financials","Equity","14,915,509.97","0.28","14,915,509.97","335,173.00","44.50","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"EXPN","EXPERIAN PLC","Industrials","Equity","14,557,835.11","0.27","14,557,835.11","457,568.00","31.82","United Kingdom","London Stock Exchange","GBP"
"PRY","PRYSMIAN","Industrials","Equity","14,062,261.80","0.26","14,062,261.80","140,412.00","100.15","Italy","Borsa Italiana","EUR"
"SEB A","SKANDINAVISKA ENSKILDA BANKEN","Financials","Equity","13,954,732.98","0.26","13,954,732.98","761,116.00","18.33","Sweden","Nasdaq Omx Nordic","SEK"
"SWED A","SWEDBANK","Financials","Equity","13,780,920.29","0.26","13,780,920.29","420,594.00","32.77","Sweden","Nasdaq Omx Nordic","SEK"
"ADS","ADIDAS N AG","Consumer Discretionary","Equity","13,639,925.00","0.26","13,639,925.00","83,938.00","162.50","Germany","Xetra","EUR"
"SLHN","SWISS LIFE HOLDING AG","Financials","Equity","13,619,494.22","0.26","13,619,494.22","14,161.00","961.76","Switzerland","SIX Swiss Exchange","CHF"
"ERIC B","ERICSSON B","Information Technology","Equity","13,155,839.61","0.25","13,155,839.61","1,383,177.00","9.51","Sweden","Nasdaq Omx Nordic","SEK"
"SIKA","SIKA AG","Materials","Equity","13,131,053.12","0.25","13,131,053.12","76,135.00","172.47","Switzerland","SIX Swiss Exchange","CHF"
"CBK","COMMERZBANK AG","Financials","Equity","13,018,823.30","0.24","13,018,823.30","361,835.00","35.98","Germany","Xetra","EUR"
"KBC","KBC GROEP","Financials","Equity","12,929,873.60","0.24","12,929,873.60","112,336.00","115.10","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"VOD","VODAFONE GROUP PLC","Communication","Equity","12,795,687.39","0.24","12,795,687.39","9,749,225.00","1.31","United Kingdom","London Stock Exchange","GBP"
"AHT","ASHTEAD GROUP PLC","Industrials","Equity","12,702,743.46","0.24","12,702,743.46","208,173.00","61.02","United Kingdom","London Stock Exchange","GBP"
"HEI","HEIDELBERG MATERIALS AG","Materials","Equity","12,642,030.00","0.24","12,642,030.00","66,537.00","190.00","Germany","Xetra","EUR"
"GALD","GALDERMA GROUP N LTD","Health Care","Equity","12,345,202.28","0.23","12,345,202.28","77,245.00","159.82","Switzerland","SIX Swiss Exchange","CHF"
"ADYEN","ADYEN NV","Financials","Equity","12,328,335.20","0.23","12,328,335.20","12,424.00","992.30","Netherlands","Euronext Amsterdam","EUR"
"ATCO B","ATLAS COPCO CLASS B","Industrials","Equity","12,201,407.54","0.23","12,201,407.54","770,077.00","15.84","Sweden","Nasdaq Omx Nordic","SEK"
"BMW","BMW AG","Consumer Discretionary","Equity","12,187,959.60","0.23","12,187,959.60","137,190.00","88.84","Germany","Xetra","EUR"
"GEBN","GEBERIT AG","Industrials","Equity","11,680,985.43","0.22","11,680,985.43","16,636.00","702.15","Switzerland","SIX Swiss Exchange","CHF"
"AV.","AVIVA PLC","Financials","Equity","11,669,612.86","0.22","11,669,612.86","1,508,643.00","7.74","United Kingdom","London Stock Exchange","GBP"
