stock_id,name,weight,location,sector
NVDA|United States,NVIDIA CORP,5.3341899999999995,United States,Information Technology
AAPL|United States,APPLE INC,4.55473,United States,Information Technology
MSFT|United States,MICROSOFT CORP,3.39823,United States,Information Technology
AMZN|United States,AMAZON COM INC,2.45363,United States,Consumer Discretionary
GOOGL|United States,ALPHABET INC CLASS A,2.1197,United States,Communication
AVGO|United States,BROADCOM INC,1.83114,United States,Information Technology
GOOG|United States,ALPHABET INC CLASS C,1.77534,United States,Communication
META|United States,META PLATFORMS INC CLASS A,1.6927699999999999,United States,Communication
TSLA|United States,TESLA INC,1.3402399999999999,United States,Consumer Discretionary
2330|Taiwan,TAIWAN SEMICONDUCTOR MANUFACTURING,1.3096605744125325,Taiwan,Information Technology
LLY|United States,ELI LILLY,0.95868,United States,Health Care
JPM|United States,JPMORGAN CHASE & CO,0.93417,United States,Financials
BRKB|United States,BERKSHIRE HATHAWAY INC CLASS B,0.80623,United States,Financials
ASML|Netherlands,ASML HOLDING NV,0.7631299999999999,Netherlands,Information Technology
XOM|United States,EXXON MOBIL CORP,0.7422599999999999,United States,Energy
JNJ|United States,JOHNSON & JOHNSON,0.69689,United States,Health Care
WMT|United States,WALMART INC,0.65152,United States,Consumer Staples
V|United States,VISA INC CLASS A,0.62701,United States,Financials
005930|Korea (South),SAMSUNG ELECTRONICS LTD,0.5514360313315926,Korea (South),Information Technology
MU|United States,MICRON TECHNOLOGY INC,0.54218,United States,Information Technology
COST|United States,COSTCO WHOLESALE CORP,0.52584,United States,Consumer Staples
MA|United States,MASTERCARD INC CLASS A,0.51767,United States,Financials
NFLX|United States,NETFLIX INC,0.48863999999999996,United States,Communication
ABBV|United States,ABBVIE INC,0.47821,United States,Health Care
AZN|United Kingdom,ASTRAZENECA PLC,0.43019999999999997,United Kingdom,Health Care
ROG|Switzerland,ROCHE HOLDING PAR AG,0.42867999999999995,Switzerland,Health Care
HD|United States,HOME DEPOT INC,0.42467,United States,Consumer Discretionary
NOVN|Switzerland,NOVARTIS AG,0.42049000000000003,Switzerland,Health Care
700|China,TENCENT HOLDINGS LTD,0.4135770234986945,China,Communication
HSBA|United Kingdom,HSBC HOLDINGS PLC,0.4123,United Kingdom,Financials
GE|United States,GE AEROSPACE,0.40833,United States,Industrials
PLTR|United States,PALANTIR TECHNOLOGIES INC CLASS A,0.40833,United States,Information Technology
BAC|United States,BANK OF AMERICA CORP,0.39790000000000003,United States,Financials
CAT|United States,CATERPILLAR INC,0.39790000000000003,United States,Industrials
AMD|United States,ADVANCED MICRO DEVICES INC,0.38972999999999997,United States,Information Technology
CSCO|United States,CISCO SYSTEMS INC,0.36296,United States,Information Technology
MRK|United States,MERCK & CO INC,0.34436,United States,Health Care
AMAT|United States,APPLIED MATERIAL INC,0.32576,United States,Information Technology
LRCX|United States,LAM RESEARCH CORP,0.31759,United States,Information Technology
000660|Korea (South),SK HYNIX INC,0.3101827676240208,Korea (South),Information Technology
ORCL|United States,ORACLE CORP,0.30716,United States,Information Technology
UNH|United States,UNITEDHEALTH GROUP INC,0.3049,United States,Health Care
GS|United States,GOLDMAN SACHS GROUP INC,0.29899000000000003,United States,Financials
WFC|United States,WELLS FARGO,0.29673,United States,Financials
SIE|Germany,SIEMENS N AG,0.29029,Germany,Industrials
SAP|Germany,SAP,0.29029,Germany,Information Technology
MCD|United States,MCDONALDS CORP,0.28039,United States,Consumer Discretionary
IBM|United States,INTERNATIONAL BUSINESS MACHINES CO,0.28039,United States,Information Technology
GEV|United States,GE VERNOVA INC,0.27222,United States,Industrials
LIN|United States,LINDE PLC,0.26405,United States,Materials
9988|China,ALIBABA GROUP HOLDING LTD,0.25848563968668403,China,Consumer Discretionary
VZ|United States,VERIZON COMMUNICATIONS INC,0.25362,United States,Communication
INTC|United States,INTEL CORPORATION CORP,0.25136000000000003,United States,Information Technology
SAN|Spain,BANCO SANTANDER SA,0.24461,Spain,Financials
AMGN|United States,AMGEN INC,0.23728,United States,Health Care
C|United States,CITIGROUP INC,0.23502,United States,Financials
T|United States,AT&T INC,0.23502,United States,Communication
SU|France,SCHNEIDER ELECTRIC,0.22747,France,Industrials
ABT|United States,ABBOTT LABORATORIES,0.22685,United States,Health Care
MS|United States,MORGAN STANLEY,0.22685,United States,Financials
KLAC|United States,KLA CORP,0.22685,United States,Information Technology
TTE|France,TOTALENERGIES,0.22519,France,Energy
NEE|United States,NEXTERA ENERGY INC,0.22459,United States,Utilities
TMO|United States,THERMO FISHER SCIENTIFIC INC,0.22459,United States,Health Care
ALV|Germany,ALLIANZ,0.22366999999999998,Germany,Financials
CRM|United States,SALESFORCE INC,0.21867999999999999,United States,Information Technology
GILD|United States,GILEAD SCIENCES INC,0.21867999999999999,United States,Health Care
DIS|United States,WALT DISNEY,0.21642,United States,Communication
TJX|United States,TJX INC,0.21416000000000002,United States,Consumer Discretionary
ISRG|United States,INTUITIVE SURGICAL INC,0.20825,United States,Health Care
TXN|United States,TEXAS INSTRUMENT INC,0.20825,United States,Information Technology
RR.|United Kingdom,ROLLS-ROYCE HOLDINGS PLC,0.20577,United Kingdom,Industrials
MC|France,LVMH,0.20501,France,Consumer Discretionary
IBE|Spain,IBERDROLA SA,0.20501,Spain,Utilities
AXP|United States,AMERICAN EXPRESS,0.20007999999999998,United States,Financials
APH|United States,AMPHENOL CORP CLASS A,0.19782,United States,Information Technology
7203|Japan,TOYOTA MOTOR CORP,0.19741,Japan,Consumer Discretionary
DTE|Germany,DEUTSCHE TELEKOM N AG,0.19529999999999997,Germany,Communication
ABBN|Switzerland,ABB LTD,0.19377999999999998,Switzerland,Industrials
SCHW|United States,CHARLES SCHWAB CORP,0.18964999999999999,United States,Financials
8306|Japan,MITSUBISHI UFJ FINANCIAL GROUP INC,0.18886,Japan,Financials
ADI|United States,ANALOG DEVICES INC,0.18739,United States,Information Technology
RY|Canada,ROYAL BANK OF CANADA,0.18320999999999998,Canada,Financials
PFE|United States,PFIZER INC,0.18148,United States,Health Care
DE|United States,DEERE,0.18148,United States,Industrials
BBVA|Spain,BANCO BILBAO VIZCAYA ARGENTARIA SA,0.18103000000000002,Spain,Financials
UNP|United States,UNION PACIFIC CORP,0.17922,United States,Industrials
UBSG|Switzerland,UBS GROUP AG,0.17359999999999998,Switzerland,Financials
QCOM|United States,QUALCOMM INC,0.17331000000000002,United States,Information Technology
ANET|United States,ARISTA NETWORKS INC,0.17331000000000002,United States,Information Technology
NOVO B|Denmark,NOVO NORDISK CLASS B,0.17284,Denmark,Health Care
ETN|United States,EATON PLC,0.17105,United States,Industrials
LOW|United States,LOWES COMPANIES INC,0.17105,United States,Consumer Discretionary
BKNG|United States,BOOKING HOLDINGS INC,0.17105,United States,Consumer Discretionary
UBER|United States,UBER TECHNOLOGIES INC,0.17105,United States,Industrials
WELL|United States,WELLTOWER INC,0.16514,United States,Real Estate
BLK|United States,BLACKROCK INC,0.16514,United States,Financials
SPGI|United States,S&P GLOBAL INC,0.16288,United States,Financials
PANW|United States,PALO ALTO NETWORKS INC,0.16061999999999999,United States,Information Technology
AI|France,LAIR LIQUIDE SOCIETE ANONYME POUR,0.16008999999999998,France,Materials
GSK|United Kingdom,GLAXOSMITHKLINE,0.16008999999999998,United Kingdom,Health Care
CBA|Australia,COMMONWEALTH BANK OF AUSTRALIA,0.15957,Australia,Financials
UCG|Italy,UNICREDIT,0.15933,Italy,Financials
NEM|United States,NEWMONT,0.15471000000000001,United States,Materials
PLD|United States,PROLOGIS REIT INC,0.15245,United States,Real Estate
VRTX|United States,VERTEX PHARMACEUTICALS INC,0.15245,United States,Health Care
DHR|United States,DANAHER CORP,0.14654,United States,Health Care
INTU|United States,INTUIT INC,0.14654,United States,Information Technology
ACN|United States,ACCENTURE PLC CLASS A,0.14654,United States,Information Technology
NOW|United States,SERVICENOW INC,0.14428,United States,Information Technology
SYK|United States,STRYKER CORP,0.14428,United States,Health Care
BMY|United States,BRISTOL MYERS SQUIBB,0.14428,United States,Health Care
PGR|United States,PROGRESSIVE CORP,0.14428,United States,Financials
CB|United States,CHUBB LTD,0.14428,United States,Financials
RIO|United Kingdom,RIO TINTO PLC,0.14295,United Kingdom,Materials
BNP|France,BNP PARIBAS SA,0.14295,France,Financials
COF|United States,CAPITAL ONE FINANCIAL CORP,0.14201999999999998,United States,Financials
BHP|Australia,BHP GROUP LTD,0.14184,Australia,Materials
OR|France,LOREAL SA,0.14143,France,Consumer Staples
ZURN|Switzerland,ZURICH INSURANCE GROUP LTD,0.14067,Switzerland,Financials
SAN|France,SANOFI SA,0.13839,France,Health Care
PH|United States,PARKER-HANNIFIN CORP,0.13837,United States,Industrials
6501|Japan,HITACHI LTD,0.13821,Japan,Industrials
CMCSA|United States,COMCAST CORP CLASS A,0.13611,United States,Communication
ADBE|United States,ADOBE INC,0.13611,United States,Information Technology
MCK|United States,MCKESSON CORP,0.13611,United States,Health Care
SBUX|United States,STARBUCKS CORP,0.13611,United States,Consumer Discretionary
MDT|United States,MEDTRONIC PLC,0.13611,United States,Health Care
TMUS|United States,T MOBILE US INC,0.13385,United States,Communication
CRWD|United States,CROWDSTRIKE HOLDINGS INC CLASS A,0.13385,United States,Information Technology
6758|Japan,SONY GROUP CORP,0.13038,Japan,Consumer Discretionary
BA.|United Kingdom,BAE SYSTEMS PLC,0.12868,United Kingdom,Industrials
ENEL|Italy,ENEL,0.12868,Italy,Utilities
GLW|United States,CORNING INC,0.12794,United States,Information Technology
CME|United States,CME GROUP INC CLASS A,0.12794,United States,Financials
APP|United States,APPLOVIN CORP CLASS A,0.12794,United States,Information Technology
NG.|United Kingdom,NATIONAL GRID PLC,0.12791999999999998,United Kingdom,Utilities
RHM|Germany,RHEINMETALL AG,0.12716,Germany,Industrials
ISP|Italy,INTESA SANPAOLO,0.12639999999999998,Italy,Financials
BSX|United States,BOSTON SCIENTIFIC CORP,0.12568000000000001,United States,Health Care
SHOP|Canada,SHOPIFY SUBORDINATE VOTING INC CLA,0.12410999999999998,Canada,Information Technology
TD|Canada,TORONTO DOMINION,0.12410999999999998,Canada,Financials
8316|Japan,SUMITOMO MITSUI FINANCIAL GROUP IN,0.12303,Japan,Financials
CEG|United States,CONSTELLATION ENERGY CORP,0.11751,United States,Utilities
CVS|United States,CVS HEALTH CORP,0.11751,United States,Health Care
TT|United States,TRANE TECHNOLOGIES PLC,0.11751,United States,Industrials
SPOT|Sweden,SPOTIFY TECHNOLOGY SA,0.11745,Sweden,Communication
WM|United States,WASTE MANAGEMENT INC,0.11524999999999999,United States,Industrials
VRT|United States,VERTIV HOLDINGS CLASS A,0.1116,United States,Industrials
HWM|United States,HOWMET AEROSPACE INC,0.1116,United States,Industrials
MUV2|Germany,MUENCHENER RUECKVERSICHERUNGS-GESE,0.11002,Germany,Financials
6857|Japan,ADVANTEST CORP,0.10984999999999999,Japan,Information Technology
WMB|United States,WILLIAMS INC,0.10933999999999999,United States,Energy
ICE|United States,INTERCONTINENTAL EXCHANGE INC,0.10933999999999999,United States,Financials
WDC|United States,WESTERN DIGITAL CORP,0.10933999999999999,United States,Information Technology
EQIX|United States,EQUINIX REIT INC,0.10933999999999999,United States,Real Estate
INGA|Netherlands,ING GROEP NV,0.10926,Netherlands,Financials
LLOY|United Kingdom,LLOYDS BANKING GROUP PLC,0.1085,United Kingdom,Financials
BARC|United Kingdom,BARCLAYS PLC,0.1085,United Kingdom,Financials
FCX|United States,FREEPORT MCMORAN INC,0.10708000000000001,United States,Materials
AMT|United States,AMERICAN TOWER REIT CORP,0.10708000000000001,United States,Real Estate
DG|France,VINCI SA,0.10697999999999999,France,Industrials
EL|France,ESSILORLUXOTTICA SA,0.10622,France,Health Care
CS|France,AXA SA,0.10622,France,Financials
RMS|France,HERMES INTERNATIONAL,0.10469999999999999,France,Consumer Discretionary
8035|Japan,TOKYO ELECTRON LTD,0.10338000000000001,Japan,Information Technology
8058|Japan,MITSUBISHI CORP,0.10194,Japan,Industrials
HCA|United States,HCA HEALTHCARE INC,0.10117000000000001,United States,Health Care
ADP|United States,AUTOMATIC DATA PROCESSING INC,0.10117000000000001,United States,Industrials
8411|Japan,MIZUHO FINANCIAL GROUP INC,0.10114000000000001,Japan,Financials
STX|United States,SEAGATE TECHNOLOGY HOLDINGS PLC,0.09891,United States,Information Technology
PNC|United States,PNC FINANCIAL SERVICES GROUP INC,0.09891,United States,Financials
EMR|United States,EMERSON ELECTRIC,0.09891,United States,Industrials
MMM|United States,3M,0.09891,United States,Industrials
REGN|United States,REGENERON PHARMACEUTICALS INC,0.09891,United States,Health Care
PWR|United States,QUANTA SERVICES INC,0.09891,United States,Industrials
USB|United States,US BANCORP,0.09891,United States,Financials
BK|United States,BANK OF NEW YORK MELLON CORP,0.09891,United States,Financials
JCI|United States,JOHNSON CONTROLS INTERNATIONAL PLC,0.09891,United States,Industrials
ORLY|United States,OREILLY AUTOMOTIVE INC,0.09891,United States,Consumer Discretionary
MRVL|United States,MARVELL TECHNOLOGY INC,0.09891,United States,Information Technology
MRSH|United States,MARSH INC,0.09891,United States,Financials
INVE B|Sweden,INVESTOR CLASS B,0.09878999999999999,Sweden,Financials
ABI|Belgium,ANHEUSER-BUSCH INBEV SA,0.09878999999999999,Belgium,Consumer Staples
PRX|Netherlands,PROSUS NV CLASS N,0.09802999999999999,Netherlands,Consumer Discretionary
SHW|United States,SHERWIN WILLIAMS,0.09665,United States,Materials
939|China,CHINA CONSTRUCTION BANK CORP H,0.09477806788511749,China,Financials
HDFCBANK|India,HDFC BANK LTD,0.09429622453994085,India,Financials
REL|United Kingdom,RELX PLC,0.09347,United Kingdom,Industrials
BX|United States,BLACKSTONE INC,0.093,United States,Financials
FDX|United States,FEDEX CORP,0.093,United States,Industrials
SNPS|United States,SYNOPSYS INC,0.093,United States,Information Technology
MSI|United States,MOTOROLA SOLUTIONS INC,0.09074,United States,Information Technology
MAR|United States,MARRIOTT INTERNATIONAL INC CLASS A,0.09074,United States,Consumer Discretionary
MELI|United States,MERCADOLIBRE INC,0.09074,United States,Consumer Discretionary
ITW|United States,ILLINOIS TOOL INC,0.09074,United States,Industrials
CMI|United States,CUMMINS INC,0.09074,United States,Industrials
CDNS|United States,CADENCE DESIGN SYSTEMS INC,0.09074,United States,Information Technology
CSX|United States,CSX CORP,0.09074,United States,Industrials
AEM|Canada,AGNICO EAGLE MINES LTD,0.08864999999999999,Canada,Materials
ENB|Canada,ENBRIDGE INC,0.08864999999999999,Canada,Energy
1299|Hong Kong,AIA GROUP LTD,0.08864999999999999,Hong Kong,Financials
MCO|United States,MOODYS CORP,0.08848,United States,Financials
UPS|United States,UNITED PARCEL SERVICE INC CLASS B,0.08848,United States,Industrials
CTAS|United States,CINTAS CORP,0.08848,United States,Industrials
ECL|United States,ECOLAB INC,0.08848,United States,Materials
8031|Japan,MITSUI LTD,0.08764,Japan,Industrials
NWG|United Kingdom,NATWEST GROUP PLC,0.08756,United Kingdom,Financials
IFX|Germany,INFINEON TECHNOLOGIES AG,0.08679999999999999,Germany,Information Technology
2317|Taiwan,HON HAI PRECISION INDUSTRY LTD,0.08616187989556136,Taiwan,Information Technology
ENGI|France,ENGIE SA,0.08376,France,Utilities
DBK|Germany,DEUTSCHE BANK AG,0.08376,Germany,Financials
RELIANCE|India,RELIANCE INDUSTRIES LTD,0.08367494650110137,India,Energy
RCL|United States,ROYAL CARIBBEAN GROUP LTD,0.08257,United States,Consumer Discretionary
ROST|United States,ROSS STORES INC,0.08257,United States,Consumer Discretionary
HLT|United States,HILTON WORLDWIDE HOLDINGS INC,0.08257,United States,Consumer Discretionary
GM|United States,GENERAL MOTORS,0.08257,United States,Consumer Discretionary
CI|United States,CIGNA,0.08257,United States,Health Care
TDG|United States,TRANSDIGM GROUP INC,0.08257,United States,Industrials
CRH|United States,CRH PUBLIC LIMITED PLC,0.08257,United States,Materials
SLB|United States,SLB NV,0.08257,United States,Energy
TRV|United States,TRAVELERS COMPANIES INC,0.08257,United States,Financials
9984|Japan,SOFTBANK GROUP CORP,0.08052999999999999,Japan,Communication
COR|United States,CENCORA INC,0.08030999999999999,United States,Health Care
AON|United States,AON PLC CLASS A,0.08030999999999999,United States,Financials
NET|United States,CLOUDFLARE INC CLASS A,0.08030999999999999,United States,Information Technology
VOLV B|Sweden,VOLVO CLASS B,0.07861,Sweden,Industrials
NDA FI|Finland,NORDEA BANK,0.07785,Finland,Financials
2454|Taiwan,MEDIATEK INC,0.0775456919060052,Taiwan,Information Technology
005935|Korea (South),SAMSUNG ELECTRONICS NON VOTING PRE,0.0775456919060052,Korea (South),Information Technology
NAB|Australia,NATIONAL AUSTRALIA BANK LTD,0.07683,Australia,Financials
WBC|Australia,WESTPAC BANKING CORPORATION CORP,0.07683,Australia,Financials
BMO|Canada,BANK OF MONTREAL,0.07683,Canada,Financials
GLE|France,SOCIETE GENERALE SA,0.07633000000000001,France,Financials
LSEG|United Kingdom,LONDON STOCK EXCHANGE GROUP PLC,0.07481,United Kingdom,Financials
DB1|Germany,DEUTSCHE BOERSE AG,0.07481,Germany,Financials
DSV|Denmark,DSV,0.07481,Denmark,Industrials
ATCO A|Sweden,ATLAS COPCO CLASS A,0.07481,Sweden,Industrials
DASH|United States,DOORDASH INC CLASS A,0.0744,United States,Consumer Discretionary
SPG|United States,SIMON PROPERTY GROUP REIT INC,0.0744,United States,Real Estate
NKE|United States,NIKE INC CLASS B,0.0744,United States,Consumer Discretionary
NSC|United States,NORFOLK SOUTHERN CORP,0.0744,United States,Industrials
WBD|United States,WARNER BROS. DISCOVERY INC SERIES,0.0744,United States,Communication
CPG|United Kingdom,COMPASS GROUP PLC,0.07405,United Kingdom,Consumer Discretionary
8001|Japan,ITOCHU CORP,0.07334,Japan,Industrials
DHL|Germany,DEUTSCHE POST AG,0.07329,Germany,Industrials
EOAN|Germany,E.ON N,0.07329,Germany,Utilities
9983|Japan,FAST RETAILING LTD,0.07318,Japan,Consumer Discretionary
6861|Japan,KEYENCE CORP,0.07262,Japan,Information Technology
SREN|Switzerland,SWISS RE AG,0.07253,Switzerland,Financials
ELV|United States,ELEVANCE HEALTH INC,0.07214,United States,Health Care
SRE|United States,SEMPRA,0.07214,United States,Utilities
TEL|United States,TE CONNECTIVITY PLC,0.07214,United States,Information Technology
DLR|United States,DIGITAL REALTY TRUST REIT INC,0.07214,United States,Real Estate
TFC|United States,TRUIST FINANCIAL CORP,0.07214,United States,Financials
BKR|United States,BAKER HUGHES CLASS A,0.07214,United States,Energy
AZO|United States,AUTOZONE INC,0.07214,United States,Consumer Discretionary
O|United States,REALTY INCOME REIT CORP,0.07214,United States,Real Estate
PCAR|United States,PACCAR INC,0.07214,United States,Industrials
APD|United States,AIR PRODUCTS AND CHEMICALS INC,0.07214,United States,Materials
BN|Canada,BROOKFIELD CORP CLASS A,0.07092,Canada,Financials
CM|Canada,CANADIAN IMPERIAL BANK OF COMMERCE,0.07092,Canada,Financials
7011|Japan,MITSUBISHI HEAVY INDUSTRIES LTD,0.07092,Japan,Industrials
BNS|Canada,BANK OF NOVA SCOTIA,0.07092,Canada,Financials
MNST|United States,MONSTER BEVERAGE CORP,0.06988,United States,Consumer Staples
HOOD|United States,ROBINHOOD MARKETS INC CLASS A,0.06988,United States,Financials
SNOW|United States,SNOWFLAKE INC,0.06988,United States,Information Technology
1810|China,XIAOMI CORP,0.06892950391644907,China,Information Technology
2308|Taiwan,DELTA ELECTRONICS INC,0.06892950391644907,Taiwan,Information Technology
PDD|China,PDD HOLDINGS ADS INC,0.06892950391644907,China,Consumer Discretionary
AAL|United Kingdom,ANGLO AMERICAN PLC,0.06738,United Kingdom,Materials
ENI|Italy,ENI,0.06662,Italy,Energy
8766|Japan,TOKIO MARINE HOLDINGS INC,0.06606999999999999,Japan,Financials
RKT|United Kingdom,RECKITT BENCKISER GROUP PLC,0.06586,United Kingdom,Consumer Staples
ICICIBANK|India,ICICI BANK LTD,0.06580011272842028,India,Financials
ARGX|Belgium,ARGENX,0.06509999999999999,Belgium,Health Care
MBG|Germany,MERCEDES-BENZ GROUP N AG,0.06509999999999999,Germany,Consumer Discretionary
CABK|Spain,CAIXABANK SA,0.06509999999999999,Spain,Financials
ANZ|Australia,ANZ GROUP HOLDINGS LTD,0.06501,Australia,Financials
D05|Singapore,DBS GROUP HOLDINGS LTD,0.06501,Singapore,Financials
LONN|Switzerland,LONZA GROUP AG,0.06434,Switzerland,Health Care
DGE|United Kingdom,DIAGEO PLC,0.06434,United Kingdom,Consumer Staples
OKE|United States,ONEOK INC,0.06397,United States,Energy
AJG|United States,ARTHUR J GALLAGHER,0.06397,United States,Financials
TGT|United States,TARGET CORP,0.06397,United States,Consumer Staples
AME|United States,AMETEK INC,0.06397,United States,Industrials
ADSK|United States,AUTODESK INC,0.06397,United States,Information Technology
ABNB|United States,AIRBNB INC CLASS A,0.06397,United States,Consumer Discretionary
ZTS|United States,ZOETIS INC CLASS A,0.06397,United States,Health Care
FTNT|United States,FORTINET INC,0.06397,United States,Information Technology
KKR|United States,KKR AND CO INC,0.06397,United States,Financials
ALL|United States,ALLSTATE CORP,0.06397,United States,Financials
FAST|United States,FASTENAL,0.06397,United States,Industrials
LNG|United States,CHENIERE ENERGY INC,0.06397,United States,Energy
AFL|United States,AFLAC INC,0.06397,United States,Financials
RACE|Italy,FERRARI NV,0.06358,Italy,Consumer Discretionary
HLN|United Kingdom,HALEON PLC,0.06358,United Kingdom,Health Care
SAND|Sweden,SANDVIK,0.06358,Sweden,Industrials
HOLN|Switzerland,HOLCIM LTD AG,0.06282,Switzerland,Materials
STAN|United Kingdom,STANDARD CHARTERED PLC,0.06282,United Kingdom,Financials
LR|France,LEGRAND SA,0.06282,France,Industrials
TER|United States,TERADYNE INC,0.06171,United States,Information Technology
NXPI|United States,NXP SEMICONDUCTORS NV,0.06171,United States,Information Technology
EW|United States,EDWARDS LIFESCIENCES CORP,0.06171,United States,Health Care
CAH|United States,CARDINAL HEALTH INC,0.06171,United States,Health Care
TSCO|United Kingdom,TESCO PLC,0.0613,United Kingdom,Consumer Staples
6503|Japan,MITSUBISHI ELECTRIC CORP,0.05911999999999999,Japan,Industrials
CP|Canada,CANADIAN PACIFIC KANSAS CITY LTD,0.0591,Canada,Industrials
4063|Japan,SHIN ETSU CHEMICAL LTD,0.059039999999999995,Japan,Materials
7974|Japan,NINTENDO LTD,0.058879999999999995,Japan,Communication
6098|Japan,RECRUIT HOLDINGS LTD,0.05792,Japan,Industrials
7741|Japan,HOYA CORP,0.05792,Japan,Health Care
4502|Japan,TAKEDA PHARMACEUTICAL LTD,0.057679999999999995,Japan,Health Care
SSE|United Kingdom,SSE PLC,0.05691,United Kingdom,Utilities
AD|Netherlands,KONINKLIJKE AHOLD DELHAIZE NV,0.05691,Netherlands,Consumer Staples
VALE3|Brazil,CIA VALE DO RIO DOCE SH,0.05633023763096142,Brazil,Materials
EA|United States,ELECTRONIC ARTS INC,0.0558,United States,Communication
MPWR|United States,MONOLITHIC POWER SYSTEMS INC,0.0558,United States,Information Technology
KEYS|United States,KEYSIGHT TECHNOLOGIES INC,0.0558,United States,Information Technology
LITE|United States,LUMENTUM HOLDINGS INC,0.0558,United States,Information Technology
APO|United States,APOLLO GLOBAL MANAGEMENT INC,0.0558,United States,Financials
TRGP|United States,TARGA RESOURCES CORP,0.0558,United States,Energy
IDXX|United States,IDEXX LABORATORIES INC,0.0558,United States,Health Care
URI|United States,UNITED RENTALS INC,0.0558,United States,Industrials
EXC|United States,EXELON CORP,0.0558,United States,Utilities
RSG|United States,REPUBLIC SERVICES INC,0.0558,United States,Industrials
CIEN|United States,CIENA CORP,0.0558,United States,Information Technology
PSA|United States,PUBLIC STORAGE REIT,0.0558,United States,Real Estate
GWW|United States,WW GRAINGER INC,0.0558,United States,Industrials
F|United States,FORD MOTOR CO,0.0558,United States,Consumer Discretionary
FIX|United States,COMFORT SYSTEMS USA INC,0.0558,United States,Industrials
ALC|Switzerland,ALCON INC,0.05539,Switzerland,Health Care
NOKIA|Finland,NOKIA,0.05539,Finland,Information Technology
ASSA B|Sweden,ASSA ABLOY B,0.05387,Sweden,Industrials
III|United Kingdom,3I GROUP PLC,0.05387,United Kingdom,Financials
UCB|Belgium,UCB SA,0.05387,Belgium,Health Care
ASM|Netherlands,ASM INTERNATIONAL NV,0.05387,Netherlands,Information Technology
SGO|France,COMPAGNIE DE SAINT GOBAIN SA,0.05387,France,Industrials
PRU|United Kingdom,PRUDENTIAL PLC,0.05387,United Kingdom,Financials
PYPL|United States,PAYPAL HOLDINGS INC,0.053540000000000004,United States,Financials
KR|United States,KROGER,0.053540000000000004,United States,Consumer Staples
WAB|United States,WESTINGHOUSE AIR BRAKE TECHNOLOGIE,0.053540000000000004,United States,Industrials
FERG|United States,FERGUSON ENTERPRISES INC,0.053540000000000004,United States,Industrials
CARR|United States,CARRIER GLOBAL CORP,0.053540000000000004,United States,Industrials
BDX|United States,BECTON DICKINSON,0.053540000000000004,United States,Health Care
ETR|United States,ENTERGY CORP,0.053540000000000004,United States,Utilities
ROK|United States,ROCKWELL AUTOMATION INC,0.053540000000000004,United States,Industrials
YUM|United States,YUM BRANDS INC,0.053540000000000004,United States,Consumer Discretionary
SYY|United States,SYSCO CORP,0.053540000000000004,United States,Consumer Staples
PEG|United States,PUBLIC SERVICE ENTERPRISE GROUP IN,0.053540000000000004,United States,Utilities
CMG|United States,CHIPOTLE MEXICAN GRILL INC,0.053540000000000004,United States,Consumer Discretionary
AIG|United States,AMERICAN INTERNATIONAL GROUP INC,0.053540000000000004,United States,Financials
COIN|United States,COINBASE GLOBAL INC CLASS A,0.053540000000000004,United States,Financials
DELL|United States,DELL TECHNOLOGIES INC CLASS C,0.053540000000000004,United States,Information Technology
TRP|Canada,TC ENERGY CORP,0.053189999999999994,Canada,Energy
WPM|Canada,WHEATON PRECIOUS METALS CORP,0.053189999999999994,Canada,Materials
ORA|France,ORANGE SA,0.05311,France,Communication
ANG|South Africa,ANGLOGOLD ASHANTI PLC,0.051697127937336815,South Africa,Materials
2318|China,PING AN INSURANCE (GROUP) CO OF CH,0.051697127937336815,China,Financials
NPN|South Africa,NASPERS LIMITED LTD CLASS N,0.051697127937336815,South Africa,Consumer Discretionary
NDAQ|United States,NASDAQ INC,0.05128,United States,Financials
PCG|United States,PG&E CORP,0.05128,United States,Utilities
NUE|United States,NUCOR CORP,0.05128,United States,Materials
GIVN|Switzerland,GIVAUDAN SA,0.05083,Switzerland,Materials
FER|Spain,FERROVIAL,0.05083,Spain,Industrials
1120|Saudi Arabia,AL RAJHI BANK,0.050498534694041426,Saudi Arabia,Financials
9433|Japan,KDDI CORP,0.05049000000000001,Japan,Communication
8002|Japan,MARUBENI CORP,0.050170000000000006,Japan,Industrials
NU|Brazil,NU HOLDINGS LTD CLASS A,0.04999570347357635,Brazil,Financials
SWED A|Sweden,SWEDBANK,0.04931,Sweden,Financials
CVNA|United States,CARVANA CLASS A,0.047630000000000006,United States,Consumer Discretionary
ALNY|United States,ALNYLAM PHARMACEUTICALS INC,0.047630000000000006,United States,Health Care
FITB|United States,FIFTH THIRD BANCORP,0.047630000000000006,United States,Financials
AMP|United States,AMERIPRISE FINANCE INC,0.047630000000000006,United States,Financials
EBAY|United States,EBAY INC,0.047630000000000006,United States,Consumer Discretionary
WCN|United States,WASTE CONNECTIONS INC,0.047630000000000006,United States,Industrials
WES|Australia,WESFARMERS LTD,0.047279999999999996,Australia,Consumer Discretionary
388|Hong Kong,HONG KONG EXCHANGES AND CLEARING L,0.047279999999999996,Hong Kong,Financials
MFC|Canada,MANULIFE FINANCIAL CORP,0.047279999999999996,Canada,Financials
CNR|Canada,CANADIAN NATIONAL RAILWAY,0.047279999999999996,Canada,Industrials
BHARTIARTL|India,BHARTI AIRTEL LTD,0.04637094558420169,India,Communication
